,period_begin,zip_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,Year
4561,2014-01-01,78730,Condo/Co-op,3,173000.0,159900.0,186.4782609,198.1586402,15,33.0,20.0,39.0,0.958100321,0.0,2014
5145,2014-04-01,78730,Condo/Co-op,3,171950.0,186200.0,192.6345609,212.4585583,32,26.0,9.0,27.0,0.976722332,0.09375,2014
5736,2014-07-01,78730,Condo/Co-op,3,185600.0,219500.0,207.0787893,207.9475952,22,24.0,14.0,25.0,0.993880804,0.318181818,2014
6311,2014-10-01,78730,Condo/Co-op,3,210000.0,172400.0,203.9473684,182.9312761,17,14.0,10.0,56.0,0.987524675,0.235294118,2014
6861,2015-01-01,78730,Condo/Co-op,3,183500.0,179500.0,205.1237066,209.516876,22,24.0,9.0,26.0,0.988395012,0.136363636,2015
7430,2015-04-01,78730,Condo/Co-op,3,175500.0,169900.0,163.6272425,209.1503268,18,23.0,6.0,8.0,0.995688924,0.333333333,2015
7998,2015-07-01,78730,Condo/Co-op,3,167748.0,187450.0,215.4033129,210.4467057,22,24.0,9.0,24.0,0.980059736,0.136363636,2015
8558,2015-10-01,78730,Condo/Co-op,3,192500.0,192000.0,212.7274333,212.3229462,20,13.0,5.0,46.0,0.991579692,0.25,2015
9100,2016-01-01,78730,Condo/Co-op,3,179500.0,174750.0,212.4645892,221.2122888,15,26.0,9.0,18.0,0.989276304,0.333333333,2016
9673,2016-04-01,78730,Condo/Co-op,3,186000.0,205450.0,235.694051,231.0291743,29,26.0,8.0,15.0,0.996657751,0.24137931,2016
10238,2016-07-01,78730,Condo/Co-op,3,195500.0,233500.0,236.5439093,245.0859951,13,18.0,14.0,17.0,0.985118982,0.076923077,2016
10797,2016-10-01,78730,Condo/Co-op,3,158000.0,200000.0,219.5467422,223.796034,11,15.0,7.0,25.0,0.985740811,0.181818182,2016
11342,2017-01-01,78730,Condo/Co-op,3,216250.0,232000.0,220.4690526,239.8909964,14,24.0,12.0,20.0,0.983110541,0.071428571,2017
11913,2017-04-01,78730,Condo/Co-op,3,192000.0,219450.0,240.5057216,247.2221187,18,24.0,14.0,12.0,0.99323423,0.166666667,2017
12494,2017-07-01,78730,Condo/Co-op,3,203500.0,207500.0,245.5719143,242.1642034,28,18.0,8.0,9.0,0.991344087,0.107142857,2017
13061,2017-10-01,78730,Condo/Co-op,3,263800.0,202499.5,245.7002457,244.3620508,9,12.0,8.0,106.5,0.979831844,0.111111111,2017
13616,2018-01-01,78730,Condo/Co-op,3,176950.0,237400.0,245.0657895,250.6402925,11,18.0,10.0,8.0,0.99370123,0.181818182,2018
14196,2018-04-01,78730,Condo/Co-op,3,217250.0,210500.0,245.7512009,248.3552632,20,27.0,12.0,20.0,0.987365543,0.05,2018
14772,2018-07-01,78730,Condo/Co-op,3,229000.0,230000.0,246.7467467,255.2552553,21,19.0,14.0,18.0,0.987736318,0.142857143,2018
15337,2018-10-01,78730,Condo/Co-op,3,195000.0,241450.0,248.5264928,267.1875,10,8.0,12.0,81.5,0.985019382,0.0,2018
15909,2019-01-01,78730,Condo/Co-op,3,197750.0,223000.0,242.0182222,250.0,12,21.0,9.0,31.0,0.988290098,0.25,2019
16514,2019-04-01,78730,Condo/Co-op,3,238000.0,219400.0,254.9575071,264.3693156,21,18.0,7.0,13.5,0.982984709,0.095238095,2019
17123,2019-07-01,78730,Condo/Co-op,3,216000.0,271500.0,257.8964142,269.3241508,20,16.0,10.0,12.0,0.986656976,0.2,2019
17705,2019-10-01,78730,Condo/Co-op,3,268000.0,256450.0,272.7272727,283.9349281,15,12.0,5.0,60.0,0.984391568,0.0,2019
18284,2020-01-01,78730,Condo/Co-op,3,218500.0,234900.0,292.6217629,288.5749386,14,15.0,8.0,9.5,1.001335653,0.285714286,2020
18874,2020-04-01,78730,Condo/Co-op,3,223000.0,248700.0,244.7089947,270.7758746,5,16.0,13.0,4.0,0.997788068,0.4,2020
19479,2020-07-01,78730,Condo/Co-op,3,241000.0,239900.0,268.5163424,260.8695652,20,19.0,11.0,6.0,0.990453944,0.25,2020
20077,2020-10-01,78730,Condo/Co-op,3,239900.0,237400.0,260.3485839,276.2598777,19,16.0,7.0,33.0,0.99431437,0.210526316,2020
20676,2021-01-01,78730,Condo/Co-op,3,227000.0,270000.0,303.3565548,303.3565548,13,13.0,4.0,35.0,0.979348638,0.0,2021
21289,2021-04-01,78730,Condo/Co-op,3,340000.0,300000.0,348.189415,343.980344,23,19.0,1.0,20.0,1.083748704,0.739130435,2021
21921,2021-07-01,78730,Condo/Co-op,3,350000.0,354500.0,329.8298298,329.8058455,11,14.0,7.0,24.0,1.052616055,0.727272727,2021
22554,2021-10-01,78730,Condo/Co-op,3,357500.0,359500.0,348.3460864,305.8745348,12,8.0,2.0,32.0,1.027382272,0.5,2021
84,2012-01-01,78730,Single Family Residential,6,484750.0,696500.0,139.0215411,173.9681818,26,82.0,91.0,115.5,0.949542779,0.0,2012
643,2012-04-01,78730,Single Family Residential,6,507500.0,649000.0,152.6321539,170.998632,70,83.0,93.0,56.0,0.966561859,0.1,2012
1215,2012-07-01,78730,Single Family Residential,6,521000.0,575000.0,153.13708,176.7676768,49,53.0,67.0,67.0,0.967850543,0.081632653,2012
1783,2012-10-01,78730,Single Family Residential,6,637500.0,699990.0,170.7075705,188.8247056,51,31.0,46.0,75.0,0.962331359,0.058823529,2012
2331,2013-01-01,78730,Single Family Residential,6,578000.0,789900.0,166.0442402,189.4876325,35,57.0,37.0,60.0,0.975730305,0.085714286,2013
2889,2013-04-01,78730,Single Family Residential,6,700000.0,707450.0,188.3545497,191.2578666,61,80.0,51.0,26.0,0.975656674,0.06557377,2013
3455,2013-07-01,78730,Single Family Residential,6,695000.0,625000.0,184.4576027,188.0359757,56,55.0,57.0,42.0,0.969737847,0.107142857,2013
4009,2013-10-01,78730,Single Family Residential,6,634500.0,650000.0,180.123353,190.8761214,47,27.0,27.0,51.0,0.968075118,0.127659574,2013
4562,2014-01-01,78730,Single Family Residential,6,593200.0,749450.0,181.4452509,184.295731,31,66.0,43.0,61.0,0.979239721,0.096774194,2014
5146,2014-04-01,78730,Single Family Residential,6,645000.0,699450.0,179.3210778,197.4554225,60,78.0,52.0,16.0,0.987971049,0.2,2014
5737,2014-07-01,78730,Single Family Residential,6,622450.0,739000.0,183.1362994,205.1574623,52,53.0,50.0,17.0,0.97267685,0.173076923,2014
6312,2014-10-01,78730,Single Family Residential,6,659000.0,787500.0,177.7127326,208.2072685,35,26.0,30.0,55.0,0.964036717,0.085714286,2014
6862,2015-01-01,78730,Single Family Residential,6,730000.0,839000.0,213.4416544,217.4435368,35,60.0,31.0,33.5,0.977183812,0.114285714,2015
7431,2015-04-01,78730,Single Family Residential,6,742500.0,709450.0,204.244017,206.9174041,62,84.0,66.0,16.0,0.980862532,0.209677419,2015
7999,2015-07-01,78730,Single Family Residential,6,747500.0,767250.0,200.3206507,207.5392753,46,40.0,40.0,46.0,0.974609625,0.086956522,2015
8559,2015-10-01,78730,Single Family Residential,6,667500.0,665000.0,188.1950385,193.1330472,45,27.0,22.0,59.5,0.960954554,0.088888889,2015
9101,2016-01-01,78730,Single Family Residential,6,732230.5,750000.0,209.9537312,203.1419285,22,55.0,43.0,9.0,0.985157355,0.227272727,2016
9674,2016-04-01,78730,Single Family Residential,6,697500.0,795000.0,194.5525292,220.9075932,44,61.0,50.0,32.5,0.976819233,0.113636364,2016
10239,2016-07-01,78730,Single Family Residential,6,757500.0,760000.0,207.7648313,212.3469931,38,35.0,44.0,28.0,0.969336615,0.157894737,2016
10798,2016-10-01,78730,Single Family Residential,6,786825.0,799000.0,213.8024261,206.6234378,34,27.0,28.0,43.5,0.965980139,0.058823529,2016
11343,2017-01-01,78730,Single Family Residential,6,617250.0,849900.0,187.9824011,227.3060925,18,49.0,43.0,54.0,0.983031073,0.222222222,2017
11914,2017-04-01,78730,Single Family Residential,6,735000.0,840000.0,214.4815502,224.6763138,40,59.0,54.0,35.0,0.972763179,0.1,2017
12495,2017-07-01,78730,Single Family Residential,6,769500.0,735000.0,220.6259482,222.7369922,34,39.0,48.0,46.0,0.974097687,0.117647059,2017
13062,2017-10-01,78730,Single Family Residential,6,795000.0,837000.0,218.1208054,229.4497194,39,30.0,28.0,60.0,0.964968136,0.076923077,2017
13617,2018-01-01,78730,Single Family Residential,6,730000.0,875000.0,206.8376068,230.6273063,25,51.0,36.0,58.0,0.976032995,0.12,2018
14197,2018-04-01,78730,Single Family Residential,6,785000.0,850000.0,211.627907,211.4103678,61,65.0,32.0,15.0,0.984156899,0.114754098,2018
14773,2018-07-01,78730,Single Family Residential,6,787500.0,787000.0,209.7689674,222.9562345,46,37.0,26.0,40.0,0.977731528,0.173913043,2018
15338,2018-10-01,78730,Single Family Residential,6,654000.0,750000.0,212.4163927,235.7523575,22,15.0,14.0,56.0,0.974373521,0.136363636,2018
15910,2019-01-01,78730,Single Family Residential,6,800000.0,995000.0,221.3788741,253.8265306,17,47.0,33.0,33.0,0.984346979,0.176470588,2019
16515,2019-04-01,78730,Single Family Residential,6,855500.0,875000.0,223.9883289,226.7119062,50,69.0,45.0,34.0,0.982686445,0.22,2019
17124,2019-07-01,78730,Single Family Residential,6,786250.0,856000.0,221.485341,228.7080429,50,41.0,31.0,15.5,0.978492411,0.16,2019
17706,2019-10-01,78730,Single Family Residential,6,856000.0,824950.0,235.1259512,242.3112768,32,22.0,19.0,44.0,0.976489751,0.15625,2019
18285,2020-01-01,78730,Single Family Residential,6,762500.0,844500.0,223.3892949,243.3269364,30,42.0,16.0,10.0,0.992995466,0.4,2020
18875,2020-04-01,78730,Single Family Residential,6,803000.0,900000.0,245.0131728,249.6285903,45,67.0,26.0,8.0,0.995399934,0.244444444,2020
19480,2020-07-01,78730,Single Family Residential,6,917000.0,871750.0,253.8260545,252.363279,53,44.0,24.0,26.0,0.987463676,0.320754717,2020
20078,2020-10-01,78730,Single Family Residential,6,1035000.0,999990.0,267.1657202,268.558952,39,23.0,12.0,38.0,0.999818421,0.384615385,2020
20677,2021-01-01,78730,Single Family Residential,6,1020000.0,1150000.0,275.0809061,313.257882,13,21.0,13.0,43.0,1.034781217,0.692307692,2021
21290,2021-04-01,78730,Single Family Residential,6,1342000.0,1195000.0,381.5553445,320.9804494,51,61.0,23.0,25.0,1.115687153,0.784313725,2021
21922,2021-07-01,78730,Single Family Residential,6,1225000.0,1200000.0,338.5253084,364.2292439,50,36.0,12.0,32.5,1.050792651,0.62,2021
22555,2021-10-01,78730,Single Family Residential,6,1187500.0,1300000.0,338.8008932,347.9373644,18,10.0,4.0,26.0,1.022584299,0.444444444,2021
644,2012-04-01,78730,Townhouse,13,415000.0,649000.0,227.6467361,170.998632,1,83.0,93.0,24.0,0.976470588,0.0,2012
5738,2014-07-01,78730,Townhouse,13,144000.0,739000.0,127.7728483,205.1574623,1,53.0,50.0,25.0,0.993171943,0.0,2014
12496,2017-07-01,78730,Townhouse,13,225000.0,228900.0,179.8561151,182.9736211,1,1.0,48.0,8.0,0.982961992,0.0,2017
13618,2018-01-01,78730,Townhouse,13,208600.0,875000.0,165.6870532,230.6273063,1,51.0,36.0,154.0,0.993806575,0.0,2018
16516,2019-04-01,78730,Townhouse,13,234250.0,269000.0,194.5977317,199.2592593,2,1.0,45.0,19.0,0.995864312,0.5,2019
18876,2020-04-01,78730,Townhouse,13,224000.0,249000.0,167.7902622,192.3755002,1,2.0,26.0,121.0,1.0,0.0,2020
19481,2020-07-01,78730,Townhouse,13,249000.0,871750.0,192.4348465,252.363279,2,44.0,24.0,4.0,1.001172161,0.5,2020
21291,2021-04-01,78730,Townhouse,13,300000.0,270000.0,248.7562189,223.880597,1,1.0,23.0,28.0,1.111111111,1.0,2021
85,2012-01-01,78731,All Residential,-1,385750.0,475500.0,173.7424723,195.7679977,84,166.0,119.0,28.0,0.960265032,0.035714286,2012
645,2012-04-01,78731,All Residential,-1,447000.0,512000.0,192.5202653,204.2052801,177,200.0,128.0,22.5,0.978485527,0.186440678,2012
1216,2012-07-01,78731,All Residential,-1,463500.0,487500.0,194.4560623,198.6197963,112,110.0,91.0,20.5,0.975150882,0.133928571,2012
1784,2012-10-01,78731,All Residential,-1,475000.0,442000.0,202.9274784,199.5450788,115,86.0,65.0,40.0,0.975648029,0.147826087,2012
2332,2013-01-01,78731,All Residential,-1,464900.0,529000.0,183.1068674,223.325062,81,131.0,68.0,37.0,0.971249777,0.098765432,2013
2890,2013-04-01,78731,All Residential,-1,476350.0,499900.0,209.0883601,213.6304063,150,203.0,104.0,11.0,0.986311586,0.266666667,2013
3456,2013-07-01,78731,All Residential,-1,474000.0,524950.0,210.4567761,217.8658338,139,130.0,93.0,21.0,0.979546782,0.237410072,2013
4010,2013-10-01,78731,All Residential,-1,499950.0,458750.0,214.5831848,215.5160218,92,60.0,45.0,41.5,0.961745119,0.065217391,2013
4563,2014-01-01,78731,All Residential,-1,469750.0,599000.0,212.5583675,229.7075255,90,125.0,57.0,20.0,0.981511994,0.188888889,2014
5147,2014-04-01,78731,All Residential,-1,580000.0,550000.0,224.4258873,225.5085653,115,171.0,87.0,6.0,1.000260805,0.339130435,2014
5739,2014-07-01,78731,All Residential,-1,559500.0,519300.0,225.6020279,230.1995395,111,109.0,70.0,17.0,0.987540598,0.342342342,2014
6313,2014-10-01,78731,All Residential,-1,535000.0,597475.0,218.0826636,254.7233855,89,56.0,43.0,27.5,0.968567998,0.157303371,2014
6863,2015-01-01,78731,All Residential,-1,530000.0,539750.0,234.5679012,238.8116182,59,114.0,58.0,26.0,0.98571592,0.203389831,2015
7432,2015-04-01,78731,All Residential,-1,559750.0,599250.0,241.2125269,233.5704664,126,170.0,94.0,12.5,0.991152937,0.404761905,2015
8000,2015-07-01,78731,All Residential,-1,545025.0,544000.0,225.3276719,234.5021852,134,106.0,61.0,21.0,0.980002599,0.208955224,2015
8560,2015-10-01,78731,All Residential,-1,584500.0,599000.0,245.8650404,257.7249576,88,91.0,49.0,15.5,0.97175325,0.181818182,2015
9102,2016-01-01,78731,All Residential,-1,595000.0,654949.5,247.4804031,266.8340445,67,120.0,73.0,11.5,0.984754757,0.253731343,2016
9675,2016-04-01,78731,All Residential,-1,622300.0,635500.0,251.9019442,263.4748773,117,184.0,113.0,20.0,0.981875098,0.205128205,2016
10240,2016-07-01,78731,All Residential,-1,587500.0,685360.0,256.5299163,276.6024951,114,122.0,115.0,17.0,0.981639015,0.184210526,2016
10799,2016-10-01,78731,All Residential,-1,621000.0,643495.0,259.6982521,278.6002,88,90.0,91.0,46.5,0.972972992,0.102272727,2016
11344,2017-01-01,78731,All Residential,-1,611000.0,673750.0,262.9949763,268.0797264,100,148.0,100.0,27.0,0.976958083,0.14,2017
11915,2017-04-01,78731,All Residential,-1,649500.0,692000.0,260.8039306,271.8651701,134,162.0,128.0,22.0,0.980786134,0.208955224,2017
12497,2017-07-01,78731,All Residential,-1,637000.0,672400.0,272.8380024,277.3565542,99,112.0,104.0,30.0,0.971404204,0.131313131,2017
13063,2017-10-01,78731,All Residential,-1,566000.0,625000.0,263.6849132,283.5083385,71,70.0,65.0,32.0,0.974733846,0.183098592,2017
13619,2018-01-01,78731,All Residential,-1,632000.0,705000.0,276.7117671,279.5115244,73,128.0,81.0,45.5,0.973155355,0.219178082,2018
14198,2018-04-01,78731,All Residential,-1,692000.0,740000.0,282.2572046,284.5528455,132,205.0,132.0,11.0,0.983204313,0.212121212,2018
14774,2018-07-01,78731,All Residential,-1,721500.0,750000.0,280.2187067,301.1893192,124,159.0,137.0,27.5,0.977141464,0.193548387,2018
15339,2018-10-01,78731,All Residential,-1,689000.0,629500.0,263.9058059,289.5289529,97,89.0,94.0,59.0,0.967310996,0.113402062,2018
15911,2019-01-01,78731,All Residential,-1,630500.0,762500.0,271.5004019,299.1091295,98,136.0,99.0,31.5,0.978466174,0.153061224,2019
16517,2019-04-01,78731,All Residential,-1,697950.0,750000.0,291.0092698,297.6593024,136,176.0,117.0,13.0,0.982632006,0.257352941,2019
17125,2019-07-01,78731,All Residential,-1,685000.0,732498.0,286.3881402,310.2239007,125,135.0,97.0,13.5,0.984728817,0.224,2019
17707,2019-10-01,78731,All Residential,-1,755000.0,700000.0,294.5859873,303.3602987,113,87.0,62.0,34.0,0.976492651,0.203539823,2019
18286,2020-01-01,78731,All Residential,-1,768259.5,822245.0,298.4422601,324.4718248,84,122.0,80.0,24.0,0.995320631,0.297619048,2020
18877,2020-04-01,78731,All Residential,-1,825000.0,832000.0,318.3520599,330.2628872,115,144.0,91.0,11.0,0.99107083,0.356521739,2020
19482,2020-07-01,78731,All Residential,-1,837358.0,799995.0,336.7666816,339.0119334,145,166.0,110.0,17.5,0.990619794,0.289655172,2020
20079,2020-10-01,78731,All Residential,-1,755000.0,759000.0,334.0343866,344.8938776,138,89.0,56.0,54.0,0.989850086,0.311594203,2020
20678,2021-01-01,78731,All Residential,-1,777500.0,875000.0,337.8930252,366.9895678,105,103.0,34.0,38.0,1.025477196,0.466666667,2021
21292,2021-04-01,78731,All Residential,-1,990500.0,950000.0,423.0917956,405.7068063,128,121.0,45.0,27.0,1.085814054,0.671875,2021
21923,2021-07-01,78731,All Residential,-1,918000.0,950000.0,438.1129934,424.9379653,100,123.0,57.0,25.0,1.060735652,0.59,2021
22556,2021-10-01,78731,All Residential,-1,1150000.0,1085347.0,449.3458571,459.6854845,81,68.0,37.0,35.0,1.039439467,0.518518519,2021
86,2012-01-01,78731,Condo/Co-op,3,150000.0,134000.0,139.281127,149.875,12,23.0,23.0,66.0,0.96888388,0.0,2012
646,2012-04-01,78731,Condo/Co-op,3,149000.0,145900.0,146.9502408,159.2592593,26,37.0,22.0,78.5,0.973284934,0.038461538,2012
1217,2012-07-01,78731,Condo/Co-op,3,145000.0,159450.0,156.6303606,149.5733008,20,18.0,16.0,34.0,0.968614761,0.2,2012
1785,2012-10-01,78731,Condo/Co-op,3,172000.0,234990.0,160.1735627,171.6187807,16,21.0,17.0,35.0,0.983002938,0.0625,2012
2333,2013-01-01,78731,Condo/Co-op,3,191500.0,182000.0,158.7866916,155.9554413,24,29.0,12.0,47.0,0.974962243,0.083333333,2013
2891,2013-04-01,78731,Condo/Co-op,3,174352.5,179900.0,153.3501221,172.5137719,34,40.0,17.0,10.0,0.986544827,0.294117647,2013
3457,2013-07-01,78731,Condo/Co-op,3,193850.0,159900.0,171.6322801,178.6592179,32,19.0,10.0,9.5,0.996009618,0.25,2013
4011,2013-10-01,78731,Condo/Co-op,3,217500.0,174500.0,173.6011478,167.96875,15,13.0,4.0,23.0,0.971412644,0.0,2013
4564,2014-01-01,78731,Condo/Co-op,3,211500.0,235000.0,175.9920309,181.1669211,18,22.0,6.0,6.0,0.987016533,0.166666667,2014
5148,2014-04-01,78731,Condo/Co-op,3,157950.0,159950.0,179.1386551,183.0574733,22,28.0,12.0,5.0,1.012080636,0.454545455,2014
5740,2014-07-01,78731,Condo/Co-op,3,170000.0,220000.0,175.9834369,190.7040328,21,21.0,6.0,9.0,0.986185274,0.285714286,2014
6314,2014-10-01,78731,Condo/Co-op,3,196883.5,154450.0,182.6708546,182.1879383,12,4.0,3.0,13.0,0.990804947,0.25,2014
6864,2015-01-01,78731,Condo/Co-op,3,220000.0,222500.0,188.5175664,187.8787555,15,32.0,12.0,11.5,1.001839823,0.333333333,2015
7433,2015-04-01,78731,Condo/Co-op,3,214000.0,224950.0,195.5036126,205.6500274,26,31.0,12.0,14.5,1.002306631,0.423076923,2015
8001,2015-07-01,78731,Condo/Co-op,3,222281.5,214750.0,201.5957964,204.2743708,32,24.0,7.0,9.0,0.993807765,0.25,2015
8561,2015-10-01,78731,Condo/Co-op,3,222800.0,229999.0,212.0689655,225.331565,15,17.0,2.0,18.0,0.984332831,0.266666667,2015
9103,2016-01-01,78731,Condo/Co-op,3,216050.0,274900.0,201.8560463,202.4136039,16,21.0,5.0,5.0,0.994686927,0.4375,2016
9676,2016-04-01,78731,Condo/Co-op,3,209500.0,225000.0,209.7994126,213.1664421,22,36.0,14.0,7.0,0.999452105,0.363636364,2016
10241,2016-07-01,78731,Condo/Co-op,3,214000.0,213900.0,211.3652114,211.037037,31,19.0,8.0,16.0,0.983306057,0.225806452,2016
10800,2016-10-01,78731,Condo/Co-op,3,197000.0,308000.0,210.2384292,224.9855408,11,13.0,8.0,30.0,0.985458616,0.090909091,2016
11345,2017-01-01,78731,Condo/Co-op,3,245000.0,249000.0,215.9434914,216.9525732,17,19.0,6.0,10.5,0.997105859,0.176470588,2017
11916,2017-04-01,78731,Condo/Co-op,3,265000.0,250000.0,234.3333333,229.7413793,23,21.0,11.0,7.0,0.987012673,0.217391304,2017
12498,2017-07-01,78731,Condo/Co-op,3,202500.0,237500.0,219.5515419,220.8694088,14,22.0,12.0,29.5,0.978283835,0.214285714,2017
13064,2017-10-01,78731,Condo/Co-op,3,233500.0,209989.5,216.3982879,237.0380653,14,14.0,9.0,10.5,0.982731037,0.214285714,2017
13620,2018-01-01,78731,Condo/Co-op,3,255000.0,249000.0,238.5134325,227.7505256,16,19.0,6.0,39.0,0.990335988,0.25,2018
14199,2018-04-01,78731,Condo/Co-op,3,245000.0,249000.0,232.0603015,241.0703954,21,29.0,11.0,9.0,0.992125171,0.238095238,2018
14775,2018-07-01,78731,Condo/Co-op,3,227500.0,324900.0,238.0952381,260.9638554,17,31.0,22.0,30.0,0.976788872,0.176470588,2018
15340,2018-10-01,78731,Condo/Co-op,3,271500.0,249900.0,222.3213061,247.1241171,14,21.0,25.0,28.0,0.989198985,0.214285714,2018
15912,2019-01-01,78731,Condo/Co-op,3,245000.0,255000.0,241.6750757,247.545582,23,25.0,24.0,13.0,0.982242062,0.173913043,2019
16518,2019-04-01,78731,Condo/Co-op,3,238000.0,296999.5,240.8949011,269.9136787,23,38.0,28.0,11.0,0.988567527,0.173913043,2019
17126,2019-07-01,78731,Condo/Co-op,3,261000.0,465000.0,248.1949458,297.2223354,27,35.0,30.0,28.0,0.996864399,0.296296296,2019
17708,2019-10-01,78731,Condo/Co-op,3,335000.0,474450.0,243.4277661,302.9269266,20,32.0,35.0,40.0,0.987028016,0.2,2019
18287,2020-01-01,78731,Condo/Co-op,3,285500.0,350000.0,251.1071487,264.5419006,22,18.0,29.0,48.5,0.990384158,0.318181818,2020
18878,2020-04-01,78731,Condo/Co-op,3,377450.0,332450.0,281.6868484,260.2308093,24,30.0,32.0,20.5,0.994080038,0.375,2020
19483,2020-07-01,78731,Condo/Co-op,3,277500.0,346250.0,252.1513242,280.468491,20,40.0,35.0,12.5,0.985184728,0.15,2020
20080,2020-10-01,78731,Condo/Co-op,3,568500.0,516000.0,316.4078644,332.7122858,40,32.0,31.0,71.0,0.993893746,0.25,2020
20679,2021-01-01,78731,Condo/Co-op,3,435175.0,315000.0,316.8607908,301.2048193,43,37.0,13.0,48.0,1.012827575,0.418604651,2021
21293,2021-04-01,78731,Condo/Co-op,3,527000.0,329000.0,361.2244898,291.3616398,43,21.0,7.0,36.5,1.068915031,0.511627907,2021
21924,2021-07-01,78731,Condo/Co-op,3,531000.0,399000.0,353.0306997,349.7897633,22,38.0,19.0,18.0,1.023160748,0.545454545,2021
22557,2021-10-01,78731,Condo/Co-op,3,348250.0,484000.0,335.5144269,388.0173858,24,26.0,20.0,37.0,1.018042998,0.416666667,2021
87,2012-01-01,78731,Multi-Family (2-4 Unit),4,390000.0,389500.0,97.5,121.78487,1,2.0,23.0,62.0,0.886363636,0.0,2012
647,2012-04-01,78731,Multi-Family (2-4 Unit),4,312500.0,312450.0,132.6400679,134.5434479,7,6.0,1.0,5.0,0.992806843,0.285714286,2012
1218,2012-07-01,78731,Multi-Family (2-4 Unit),4,312450.0,339000.0,141.4965725,146.1618799,2,5.0,3.0,3.0,0.970651686,0.0,2012
1786,2012-10-01,78731,Multi-Family (2-4 Unit),4,314500.0,234990.0,130.0451831,171.6187807,2,21.0,2.0,57.0,0.985225164,0.0,2012
2892,2013-04-01,78731,Multi-Family (2-4 Unit),4,455000.0,449900.0,206.0345833,174.1773132,4,5.0,3.0,21.5,0.963436257,0.25,2013
3458,2013-07-01,78731,Multi-Family (2-4 Unit),4,422450.0,404000.0,149.7075532,168.3275642,2,2.0,3.0,81.0,0.993873468,0.0,2013
4012,2013-10-01,78731,Multi-Family (2-4 Unit),4,389500.0,174500.0,162.3714962,167.96875,2,13.0,4.0,76.5,0.964271927,0.0,2013
