,period_begin,zip_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,Year,school_rating,30FixedMortgage_3MoMedian,DGL,QQQ,SPY,Inflation_Rate,median_income,Unemployment,mobility_abroad,mobility_withincounty,mobility_withinstate,mobility_withUS
106,2012-01-01,78613,All Residential,-1,210000.0,223929.0,93.43092117,95.35124241,284,406.0,305.0,79.0,0.970309091,0.14788732400000001,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
107,2012-04-01,78613,All Residential,-1,211500.0,216313.0,94.46352066,97.05142035,420,583.0,400.0,37.5,0.977987774,0.15,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
108,2012-07-01,78613,All Residential,-1,214900.0,214950.0,96.484375,98.33862949,429,430.0,341.0,38.5,0.9789097990000001,0.144522145,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
109,2012-10-01,78613,All Residential,-1,200000.0,221800.0,93.47757423,100.045106,349,312.0,238.0,47.0,0.977743787,0.11747851,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
110,2013-01-01,78613,All Residential,-1,220000.0,229900.0,98.28889484,101.92386409999999,340,439.0,195.0,34.5,0.980960975,0.173529412,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
111,2013-04-01,78613,All Residential,-1,229250.0,229900.0,102.46765359999999,104.4776119,560,685.0,259.0,12.0,0.9908895090000001,0.301785714,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
112,2013-07-01,78613,All Residential,-1,232217.5,239900.0,105.6754074,107.47028859999999,582,485.0,240.0,19.0,0.987221887,0.206185567,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
113,2013-10-01,78613,All Residential,-1,227000.0,250000.0,107.2463768,110.06583429999999,343,260.0,130.0,27.0,0.984747064,0.166180758,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
114,2014-01-01,78613,All Residential,-1,240460.0,274900.0,109.1023158,114.5255053,294,422.0,181.0,14.0,0.987582463,0.261904762,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
115,2014-04-01,78613,All Residential,-1,256000.0,259945.0,114.64670100000001,114.96145790000001,473,668.0,284.0,9.5,0.993035599,0.312896406,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
116,2014-07-01,78613,All Residential,-1,252000.0,255000.0,115.0870406,115.9129251,521,488.0,295.0,16.0,0.98965063,0.21880998100000001,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
117,2014-10-01,78613,All Residential,-1,244500.0,264900.0,114.01864579999999,117.9890561,328,249.0,183.0,35.5,0.9796843590000001,0.131097561,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
118,2015-01-01,78613,All Residential,-1,260000.0,265000.0,120.5022699,121.2861213,300,381.0,184.0,18.0,0.9884530009999999,0.233333333,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
119,2015-04-01,78613,All Residential,-1,275000.0,289000.0,123.6363636,123.33036509999998,427,561.0,250.0,9.0,0.9927220459999999,0.302107728,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
120,2015-07-01,78613,All Residential,-1,267000.0,259000.0,125.2151335,126.2088975,490,465.0,210.0,16.0,0.9898541120000001,0.265306122,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
121,2015-10-01,78613,All Residential,-1,257000.0,264482.5,125.4057004,125.5188492,352,254.0,135.0,27.0,0.9829200690000001,0.153409091,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
122,2016-01-01,78613,All Residential,-1,269000.0,290950.0,125.21739129999999,132.5473731,267,418.0,196.0,18.0,0.992294572,0.269662921,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
123,2016-04-01,78613,All Residential,-1,287000.0,299000.0,133.0132939,132.3439024,483,586.0,263.0,8.0,0.995083677,0.36853002100000004,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
124,2016-07-01,78613,All Residential,-1,281000.0,289000.0,131.1871227,133.0275229,411,439.0,272.0,15.0,0.986557583,0.245742092,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
125,2016-10-01,78613,All Residential,-1,274950.0,289500.0,134.09462340000002,138.8775092,352,267.0,181.0,34.0,0.978319011,0.13636363599999998,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
126,2017-01-01,78613,All Residential,-1,280000.0,299900.0,134.0482574,140.15120530000002,305,444.0,231.0,15.0,0.984847632,0.22295082,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
127,2017-04-01,78613,All Residential,-1,305000.0,315000.0,140.10843540000002,138.0873866,496,619.0,318.0,14.0,0.9929283609999999,0.276209677,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
128,2017-07-01,78613,All Residential,-1,296123.0,299945.0,139.1286809,141.4141414,421,458.0,309.0,27.0,0.986140215,0.18764845600000002,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
129,2017-10-01,78613,All Residential,-1,287445.0,299974.5,137.6037993,143.9066644,360,260.0,183.0,41.0,0.978691625,0.091666667,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
130,2018-01-01,78613,All Residential,-1,296675.0,319900.0,140.99030080000003,140.11394209999997,278,376.0,207.0,25.0,0.986634255,0.20143884899999998,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
131,2018-04-01,78613,All Residential,-1,316000.0,330000.0,144.2277691,142.3200859,433,549.0,277.0,16.5,0.99341281,0.279445727,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
132,2018-07-01,78613,All Residential,-1,325000.0,310000.0,142.232376,143.9238708,365,410.0,280.0,25.0,0.989218545,0.16164383599999999,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
133,2018-10-01,78613,All Residential,-1,305000.0,310000.0,141.99491740000002,146.75052409999998,331,239.0,171.0,39.0,0.982173154,0.178247734,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
134,2019-01-01,78613,All Residential,-1,325000.0,337450.0,145.6283511,148.31119619999998,284,362.0,126.0,26.5,0.9883238190000001,0.22535211300000002,2019,100.0,4.37,40.130001,171.169998,274.459991,1.6,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
135,2019-04-01,78613,All Residential,-1,330000.0,333500.0,149.3072983,151.7221249,449,477.0,163.0,8.0,0.9945581809999999,0.329621381,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
136,2019-07-01,78613,All Residential,-1,327495.0,325000.0,149.8746429,151.155898,410,393.0,149.0,13.0,0.9945754040000001,0.287804878,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
137,2019-10-01,78613,All Residential,-1,324950.0,325000.0,149.99676340000002,155.16629709999998,306,209.0,63.0,20.5,0.987858674,0.21895424800000002,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
138,2020-01-01,78613,All Residential,-1,346000.0,349995.0,157.3820738,158.2237813,250,318.0,98.0,7.0,0.9996620509999999,0.384,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
139,2020-04-01,78613,All Residential,-1,345000.0,350000.0,163.06506930000003,163.0450021,312,420.0,121.0,6.0,1.002357276,0.394230769,2020,100.0,3.23,50.98,226.860001,292.5,0.3,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
140,2020-07-01,78613,All Residential,-1,359900.0,365000.0,161.38855049999998,161.3450823,405,340.0,129.0,10.0,1.004131986,0.419753086,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
141,2020-10-01,78613,All Residential,-1,367125.0,359000.0,167.9213038,171.1678832,322,215.0,38.0,32.0,1.0220903140000002,0.6149068320000001,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
142,2021-01-01,78613,All Residential,-1,450000.0,430000.0,210.7513745,195.14516899999998,231,349.0,106.0,23.0,1.14123915,0.83982684,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
143,2021-04-01,78613,All Residential,-1,530000.0,484999.5,235.640648,213.81643480000002,451,524.0,175.0,21.0,1.137003013,0.8758314859999999,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
144,2021-07-01,78613,All Residential,-1,507900.0,496950.0,235.3422169,236.9436546,434,456.0,154.0,33.0,1.066008461,0.7511520740000001,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
145,2021-10-01,78613,All Residential,-1,523000.0,499000.0,245.9940653,244.8812449,335,255.0,73.0,34.0,1.030720829,0.605970149,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
146,2012-01-01,78613,Condo/Co-op,3,148864.0,176990.0,96.71104150000001,99.0187044,3,6.0,7.0,81.0,0.9523244000000001,0.0,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
147,2012-04-01,78613,Condo/Co-op,3,157750.0,176462.0,94.97882638,100.3167899,5,11.0,8.0,87.0,0.9752484440000001,0.0,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
148,2012-07-01,78613,Condo/Co-op,3,185000.0,187500.0,89.04671280000001,92.07161125,7,7.0,7.0,34.0,0.9667264179999999,0.14285714300000002,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
149,2012-10-01,78613,Condo/Co-op,3,150500.0,180000.0,86.50937689,106.2020803,7,6.0,4.0,56.0,0.9341245890000001,0.0,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
150,2013-01-01,78613,Condo/Co-op,3,165000.0,168950.0,104.0950745,101.9443321,3,8.0,4.0,29.0,0.962057756,0.0,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
151,2013-04-01,78613,Condo/Co-op,3,172000.0,215990.0,105.5352798,123.1782946,9,25.0,19.0,25.0,0.99401765,0.333333333,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
152,2013-07-01,78613,Condo/Co-op,3,198000.0,205000.0,116.46167890000001,113.4400953,14,8.0,10.0,54.0,0.9769670640000001,0.071428571,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
153,2013-10-01,78613,Condo/Co-op,3,230850.0,216445.0,116.9772257,126.25554629999999,7,8.0,8.0,70.0,0.9814919320000001,0.14285714300000002,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
154,2014-01-01,78613,Condo/Co-op,3,205000.0,219900.0,117.05508470000001,116.10348470000001,9,13.0,8.0,29.0,0.967213245,0.222222222,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
155,2014-04-01,78613,Condo/Co-op,3,215000.0,222900.0,121.8733369,128.5714286,19,17.0,8.0,63.0,0.97428235,0.15789473699999998,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
156,2014-07-01,78613,Condo/Co-op,3,198000.0,211500.0,118.3744635,119.69731440000001,14,22.0,12.0,22.0,0.985253495,0.071428571,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
157,2014-10-01,78613,Condo/Co-op,3,209350.0,224999.0,112.2055672,123.5875706,10,11.0,13.0,36.5,0.9788516420000001,0.1,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
158,2015-01-01,78613,Condo/Co-op,3,205800.0,208950.0,118.57229280000001,124.72055379999999,9,20.0,16.0,34.5,0.97754701,0.111111111,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
159,2015-04-01,78613,Condo/Co-op,3,205000.0,225000.0,129.06976740000002,140.1875784,21,27.0,20.0,23.0,0.9805933929999999,0.14285714300000002,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
160,2015-07-01,78613,Condo/Co-op,3,232000.0,227500.0,126.07296140000001,136.9052249,19,18.0,19.0,67.0,0.9872115109999999,0.15789473699999998,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
161,2015-10-01,78613,Condo/Co-op,3,223000.0,239700.0,134.43663590000003,143.32127780000002,17,20.0,17.0,59.0,0.971172747,0.058823529000000006,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
162,2016-01-01,78613,Condo/Co-op,3,232000.0,268150.0,123.96694209999998,165.6241611,17,39.0,31.0,22.0,0.986315574,0.294117647,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
163,2016-04-01,78613,Condo/Co-op,3,247009.0,255917.5,143.0661049,148.7691919,36,36.0,35.0,61.0,0.971347175,0.13888888900000002,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
164,2016-07-01,78613,Condo/Co-op,3,242033.0,259756.5,135.60606059999998,148.11583330000002,23,30.0,35.0,37.0,0.974639767,0.0,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
165,2016-10-01,78613,Condo/Co-op,3,251649.0,275950.0,160.2555481,167.92531780000002,35,25.0,32.0,70.0,0.9522308290000001,0.0,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
166,2017-01-01,78613,Condo/Co-op,3,267990.0,274764.0,152.16004130000002,146.85408869999998,25,31.0,26.0,66.0,0.979160012,0.16,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
167,2017-04-01,78613,Condo/Co-op,3,257500.0,235000.0,147.5839327,137.2756072,42,35.0,25.0,50.0,0.976832547,0.095238095,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
168,2017-07-01,78613,Condo/Co-op,3,232500.0,234950.0,138.7675507,141.2206735,27,18.0,14.0,25.0,0.983790933,0.111111111,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
169,2017-10-01,78613,Condo/Co-op,3,262382.0,260000.0,140.78743640000002,144.79613730000003,20,15.0,12.0,34.5,0.966681635,0.05,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
170,2018-01-01,78613,Condo/Co-op,3,254000.0,250000.0,136.4175563,144.5714286,17,27.0,14.0,126.0,0.9869541159999999,0.117647059,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
171,2018-04-01,78613,Condo/Co-op,3,248750.0,254500.0,142.1428571,142.3200859,22,21.0,13.0,41.5,0.991115695,0.13636363599999998,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
172,2018-07-01,78613,Condo/Co-op,3,228000.0,259950.0,138.5606874,152.3789794,11,20.0,20.0,17.0,0.98253565,0.0,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
173,2018-10-01,78613,Condo/Co-op,3,254500.0,250000.0,156.9806142,146.75052409999998,18,7.0,11.0,47.0,0.9892720070000001,0.222222222,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,101832.0,3.3%,0.8%,6.3%,6.7%,2.6%
174,2019-01-01,78613,Condo/Co-op,3,279750.0,280000.0,156.0456389,150.1609442,10,15.0,5.0,42.0,0.9924412570000001,0.2,2019,100.0,4.37,40.130001,171.169998,274.459991,1.6,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
175,2019-04-01,78613,Condo/Co-op,3,275000.0,265000.0,158.15085159999998,161.49364409999998,25,25.0,9.0,13.0,0.9924182990000001,0.28,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
176,2019-07-01,78613,Condo/Co-op,3,275000.0,281000.0,163.01126259999998,154.4924353,21,20.0,8.0,9.0,0.992899909,0.23809523800000001,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
177,2019-10-01,78613,Condo/Co-op,3,244390.0,237450.0,154.75819180000002,163.292846,16,8.0,3.0,21.0,0.987690961,0.1875,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
178,2020-01-01,78613,Condo/Co-op,3,249750.0,260000.0,155.17634840000002,155.4325956,14,23.0,9.0,12.0,0.983909605,0.214285714,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
179,2020-04-01,78613,Condo/Co-op,3,300000.0,295450.0,156.00624019999998,160.9663247,15,30.0,13.0,18.5,0.9891926529999999,0.133333333,2020,100.0,3.23,50.98,226.860001,292.5,0.3,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
180,2020-07-01,78613,Condo/Co-op,3,270250.0,298700.0,156.9056937,157.2936274,30,18.0,7.0,27.0,0.993669617,0.133333333,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
181,2020-10-01,78613,Condo/Co-op,3,316250.0,299900.0,160.5928801,157.2327044,16,9.0,2.0,38.0,0.99525483,0.375,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,107983.0,4.5%,0.7%,6.2%,5.9%,3.2%
182,2021-01-01,78613,Condo/Co-op,3,312500.0,329950.0,205.8383234,183.1013084,17,20.0,4.0,32.0,1.1024089129999999,0.764705882,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
183,2021-04-01,78613,Condo/Co-op,3,400500.0,350000.0,242.8275044,214.19437340000002,16,27.0,10.0,19.5,1.101687474,0.875,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
184,2021-07-01,78613,Condo/Co-op,3,400500.0,398950.0,222.7430312,253.43865350000002,26,30.0,16.0,32.0,1.055142944,0.807692308,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
185,2021-10-01,78613,Condo/Co-op,3,402000.0,400000.0,244.98886409999997,244.9443207,25,13.0,73.0,37.0,1.010991797,0.52,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
186,2012-07-01,78613,Multi-Family (2-4 Unit),4,278150.0,305000.0,68.71294466,75.3458498,1,1.0,7.0,14.0,0.993747767,0.0,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
187,2012-10-01,78613,Multi-Family (2-4 Unit),4,302100.0,180000.0,74.62944664,106.2020803,1,6.0,4.0,9.0,0.990491803,0.0,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
188,2013-07-01,78613,Multi-Family (2-4 Unit),4,205000.0,205000.0,77.41691843,113.4400953,1,8.0,10.0,78.0,0.8917308279999999,0.0,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
189,2014-01-01,78613,Multi-Family (2-4 Unit),4,192500.0,175000.0,91.5481495,90.43927649,2,1.0,8.0,23.5,1.007040328,0.5,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
190,2015-04-01,78613,Multi-Family (2-4 Unit),4,220000.0,225000.0,87.44038156,140.1875784,1,27.0,20.0,141.0,0.98258151,0.0,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
191,2015-10-01,78613,Multi-Family (2-4 Unit),4,232950.0,239700.0,117.05812309999999,143.32127780000002,2,20.0,17.0,2.5,0.988888889,0.0,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,84556.0,5.8%,0.4%,6.2%,8.3%,3.1%
192,2016-04-01,78613,Multi-Family (2-4 Unit),4,262500.0,255917.5,108.96637609999999,148.7691919,1,36.0,35.0,6.0,1.054216867,1.0,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,91033.0,4.5%,0.8%,6.1%,7.8%,3.1%
193,2017-01-01,78613,Multi-Family (2-4 Unit),4,300000.0,274764.0,113.2930514,146.85408869999998,1,31.0,26.0,6.0,1.000333444,1.0,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,96857.0,3.7%,0.8%,6.3%,7.9%,2.5%
194,2019-04-01,78613,Multi-Family (2-4 Unit),4,560000.0,265000.0,136.4522417,161.49364409999998,1,25.0,9.0,149.0,1.018181818,1.0,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
195,2019-07-01,78613,Multi-Family (2-4 Unit),4,535000.0,422500.0,132.1640316,132.27782520000002,1,2.0,8.0,8.0,1.028846154,1.0,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
196,2019-10-01,78613,Multi-Family (2-4 Unit),4,329000.0,237450.0,137.77219430000002,163.292846,1,8.0,3.0,5.0,1.012307692,1.0,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,104308.0,3.4%,0.9%,6.1%,6.6%,3.6%
197,2021-04-01,78613,Multi-Family (2-4 Unit),4,760000.0,750000.0,187.7470356,185.2766798,2,1.0,10.0,41.0,1.0654901959999998,1.0,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
198,2012-01-01,78613,Single Family Residential,6,214467.0,224900.0,92.43697479,95.30788599,275,396.0,292.0,78.0,0.969691215,0.141818182,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
199,2012-04-01,78613,Single Family Residential,6,213250.0,219900.0,94.41997314,97.00755426,412,566.0,388.0,35.0,0.97816012,0.152912621,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
200,2012-07-01,78613,Single Family Residential,6,217900.0,219900.0,96.32352941,98.35728953,411,411.0,328.0,39.0,0.9791357340000001,0.143552311,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
201,2012-10-01,78613,Single Family Residential,6,202500.0,224000.0,93.48981101,99.88109394,338,303.0,230.0,47.0,0.9786218740000001,0.121301775,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,80694.0,7.3%,0.8%,6.1%,6.8%,2.5%
202,2013-01-01,78613,Single Family Residential,6,222000.0,239000.0,98.1595092,101.6304348,333,421.0,181.0,34.0,0.981206455,0.177177177,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
203,2013-04-01,78613,Single Family Residential,6,232000.0,230500.0,102.33918129999999,104.05105440000001,545,651.0,233.0,11.0,0.991051621,0.304587156,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
204,2013-07-01,78613,Single Family Residential,6,235000.0,245000.0,105.43678840000001,107.2854291,558,463.0,223.0,18.0,0.98784528,0.211469534,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
205,2013-10-01,78613,Single Family Residential,6,229115.0,259900.0,107.0045318,109.28157069999999,328,245.0,116.0,26.0,0.984853958,0.17073170699999998,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,81928.0,7.3%,0.8%,5.7%,7.6%,2.5%
206,2014-01-01,78613,Single Family Residential,6,249500.0,279000.0,108.36012859999998,113.72904399999999,273,397.0,163.0,13.0,0.989171815,0.271062271,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,83146.0,6.4%,0.5%,6.0%,8.9%,2.3%
