,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate,median_sale_price
7626,65672.0,135.479996,0.066,0.037000000000000005,All Residential,0.133,0.011000000000000001,0.063,297500.0
7627,65672.0,140.78999299999995,0.066,0.037000000000000005,All Residential,0.133,0.011000000000000001,0.063,292500.0
7628,65672.0,142.1349945,0.066,0.037000000000000005,All Residential,0.133,0.011000000000000001,0.063,290000.0
7629,66828.0,151.4749985,0.069,0.034,All Residential,0.135,0.012,0.062,324000.0
7630,66828.0,161.31999950000002,0.069,0.034,All Residential,0.135,0.012,0.062,320000.0
7631,66828.0,168.589996,0.069,0.034,All Residential,0.135,0.012,0.062,347000.0
7632,66828.0,178.120003,0.069,0.034,All Residential,0.135,0.012,0.062,317500.0
7633,70095.0,184.179993,0.062,0.036000000000000004,All Residential,0.11900000000000001,0.012,0.052000000000000005,357500.0
7634,70095.0,188.880005,0.062,0.036000000000000004,All Residential,0.11900000000000001,0.012,0.052000000000000005,347750.0
7635,70095.0,197.8499985,0.062,0.036000000000000004,All Residential,0.11900000000000001,0.012,0.052000000000000005,387000.0
7636,70095.0,203.25,0.062,0.036000000000000004,All Residential,0.11900000000000001,0.012,0.052000000000000005,332000.0
7637,71647.0,206.100006,0.06,0.038,All Residential,0.111,0.012,0.038,358500.0
7638,71647.0,210.5,0.06,0.038,All Residential,0.111,0.012,0.038,379500.0
7639,71647.0,206.754997,0.06,0.038,All Residential,0.111,0.012,0.038,415000.0
7640,71647.0,205.774994,0.06,0.038,All Residential,0.111,0.012,0.038,405000.0
7641,74379.0,193.660004,0.047,0.037000000000000005,All Residential,0.095,0.016,0.036000000000000004,387000.0
7642,74379.0,207.8600005,0.047,0.037000000000000005,All Residential,0.095,0.016,0.036000000000000004,450000.0
7643,74379.0,216.6449965,0.047,0.037000000000000005,All Residential,0.095,0.016,0.036000000000000004,405750.0
7644,74379.0,217.869995,0.047,0.037000000000000005,All Residential,0.095,0.016,0.036000000000000004,400000.0
7645,76749.0,233.7149965,0.042,0.039,All Residential,0.09,0.015,0.037000000000000005,395000.0
7646,76749.0,239.699997,0.042,0.039,All Residential,0.09,0.015,0.037000000000000005,459975.0
7647,76749.0,246.899994,0.042,0.039,All Residential,0.09,0.015,0.037000000000000005,414100.0
7648,76749.0,258.450012,0.042,0.039,All Residential,0.09,0.015,0.037000000000000005,405000.0
7649,81066.0,273.109985,0.038,0.04,All Residential,0.086,0.013000000000000001,0.045,410000.0
7650,81066.0,270.970001,0.038,0.04,All Residential,0.086,0.013000000000000001,0.045,435500.0
7651,81066.0,285.070007,0.038,0.04,All Residential,0.086,0.013000000000000001,0.045,457500.0
7652,81066.0,271.890015,0.038,0.04,All Residential,0.086,0.013000000000000001,0.045,435000.0
7653,85555.0,274.459991,0.037000000000000005,0.034,All Residential,0.099,0.015,0.046,425000.0
7654,85555.0,288.570007,0.037000000000000005,0.034,All Residential,0.099,0.015,0.046,476000.0
7655,85555.0,297.18000750000004,0.037000000000000005,0.034,All Residential,0.099,0.015,0.046,485000.0
7656,85555.0,309.324997,0.037000000000000005,0.034,All Residential,0.099,0.015,0.046,471700.0
7657,87080.0,323.57000750000003,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,485222.0
7658,87080.0,292.5,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,494700.0
7659,87080.0,332.5849915,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,530000.0
7660,87080.0,356.475006,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,515000.0
7661,87080.0,387.029999,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,575000.0
7662,87080.0,417.609985,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,715750.0
7663,87080.0,441.2749940000001,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,703500.0
7664,87080.0,463.2099915,0.052000000000000005,0.038,All Residential,0.10300000000000001,0.019,0.039,667500.0
7665,65672.0,135.360001,0.066,0.037000000000000005,Condo/Co-op,0.133,0.011000000000000001,0.063,154450.0
7666,65672.0,135.479996,0.066,0.037000000000000005,Condo/Co-op,0.133,0.011000000000000001,0.063,158250.0
7667,65672.0,140.78999299999995,0.066,0.037000000000000005,Condo/Co-op,0.133,0.011000000000000001,0.063,179000.0
7668,65672.0,142.1349945,0.066,0.037000000000000005,Condo/Co-op,0.133,0.011000000000000001,0.063,142500.0
7669,66828.0,151.4749985,0.069,0.034,Condo/Co-op,0.135,0.012,0.062,149900.0
7670,66828.0,161.31999950000002,0.069,0.034,Condo/Co-op,0.135,0.012,0.062,155862.5
7671,66828.0,168.589996,0.069,0.034,Condo/Co-op,0.135,0.012,0.062,167000.0
7672,66828.0,178.120003,0.069,0.034,Condo/Co-op,0.135,0.012,0.062,158950.0
7673,70095.0,184.179993,0.062,0.036000000000000004,Condo/Co-op,0.11900000000000001,0.012,0.052000000000000005,171000.0
7674,70095.0,188.880005,0.062,0.036000000000000004,Condo/Co-op,0.11900000000000001,0.012,0.052000000000000005,163500.0
7675,70095.0,197.8499985,0.062,0.036000000000000004,Condo/Co-op,0.11900000000000001,0.012,0.052000000000000005,185000.0
7676,70095.0,203.25,0.062,0.036000000000000004,Condo/Co-op,0.11900000000000001,0.012,0.052000000000000005,169500.0
7677,71647.0,206.100006,0.06,0.038,Condo/Co-op,0.111,0.012,0.038,191250.0
7678,71647.0,210.5,0.06,0.038,Condo/Co-op,0.111,0.012,0.038,200500.0
7679,71647.0,206.754997,0.06,0.038,Condo/Co-op,0.111,0.012,0.038,215000.0
7680,71647.0,205.774994,0.06,0.038,Condo/Co-op,0.111,0.012,0.038,217500.0
7681,74379.0,193.660004,0.047,0.037000000000000005,Condo/Co-op,0.095,0.016,0.036000000000000004,212250.0
7682,74379.0,207.8600005,0.047,0.037000000000000005,Condo/Co-op,0.095,0.016,0.036000000000000004,204650.0
7683,74379.0,216.6449965,0.047,0.037000000000000005,Condo/Co-op,0.095,0.016,0.036000000000000004,212000.0
7684,74379.0,217.869995,0.047,0.037000000000000005,Condo/Co-op,0.095,0.016,0.036000000000000004,222450.0
7685,76749.0,233.7149965,0.042,0.039,Condo/Co-op,0.09,0.015,0.037000000000000005,249500.0
7686,76749.0,239.699997,0.042,0.039,Condo/Co-op,0.09,0.015,0.037000000000000005,215000.0
7687,76749.0,246.899994,0.042,0.039,Condo/Co-op,0.09,0.015,0.037000000000000005,224750.0
7688,76749.0,258.450012,0.042,0.039,Condo/Co-op,0.09,0.015,0.037000000000000005,244000.0
7689,81066.0,273.109985,0.038,0.04,Condo/Co-op,0.086,0.013000000000000001,0.045,196450.0
7690,81066.0,270.970001,0.038,0.04,Condo/Co-op,0.086,0.013000000000000001,0.045,275000.0
7691,81066.0,285.070007,0.038,0.04,Condo/Co-op,0.086,0.013000000000000001,0.045,233750.0
7692,81066.0,271.890015,0.038,0.04,Condo/Co-op,0.086,0.013000000000000001,0.045,255000.0
7693,85555.0,274.459991,0.037000000000000005,0.034,Condo/Co-op,0.099,0.015,0.046,250450.0
7694,85555.0,288.570007,0.037000000000000005,0.034,Condo/Co-op,0.099,0.015,0.046,227000.0
7695,85555.0,297.18000750000004,0.037000000000000005,0.034,Condo/Co-op,0.099,0.015,0.046,264500.0
7696,85555.0,309.324997,0.037000000000000005,0.034,Condo/Co-op,0.099,0.015,0.046,225000.0
7697,87080.0,323.57000750000003,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,277500.0
7698,87080.0,292.5,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,276000.0
7699,87080.0,332.5849915,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,288250.0
7700,87080.0,356.475006,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,328000.0
7701,87080.0,387.029999,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,324500.0
7702,87080.0,417.609985,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,323000.0
7703,87080.0,441.2749940000001,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,302000.0
7704,87080.0,463.2099915,0.052000000000000005,0.038,Condo/Co-op,0.10300000000000001,0.019,0.039,349000.0
7705,65672.0,135.360001,0.066,0.037000000000000005,Multi-Family (2-4 Unit),0.133,0.011000000000000001,0.063,200000.0
7706,65672.0,135.479996,0.066,0.037000000000000005,Multi-Family (2-4 Unit),0.133,0.011000000000000001,0.063,302500.0
7707,65672.0,140.78999299999995,0.066,0.037000000000000005,Multi-Family (2-4 Unit),0.133,0.011000000000000001,0.063,238500.0
7708,65672.0,142.1349945,0.066,0.037000000000000005,Multi-Family (2-4 Unit),0.133,0.011000000000000001,0.063,269500.0
7709,66828.0,151.4749985,0.069,0.034,Multi-Family (2-4 Unit),0.135,0.012,0.062,283000.0
7710,66828.0,161.31999950000002,0.069,0.034,Multi-Family (2-4 Unit),0.135,0.012,0.062,273750.0
7711,66828.0,168.589996,0.069,0.034,Multi-Family (2-4 Unit),0.135,0.012,0.062,250000.0
7712,66828.0,178.120003,0.069,0.034,Multi-Family (2-4 Unit),0.135,0.012,0.062,239762.5
7713,70095.0,184.179993,0.062,0.036000000000000004,Multi-Family (2-4 Unit),0.11900000000000001,0.012,0.052000000000000005,377000.0
7714,70095.0,188.880005,0.062,0.036000000000000004,Multi-Family (2-4 Unit),0.11900000000000001,0.012,0.052000000000000005,355000.0
7715,70095.0,197.8499985,0.062,0.036000000000000004,Multi-Family (2-4 Unit),0.11900000000000001,0.012,0.052000000000000005,409000.0
7716,70095.0,203.25,0.062,0.036000000000000004,Multi-Family (2-4 Unit),0.11900000000000001,0.012,0.052000000000000005,302500.0
7717,71647.0,206.100006,0.06,0.038,Multi-Family (2-4 Unit),0.111,0.012,0.038,299500.0
7718,71647.0,210.5,0.06,0.038,Multi-Family (2-4 Unit),0.111,0.012,0.038,315000.0
7719,71647.0,206.754997,0.06,0.038,Multi-Family (2-4 Unit),0.111,0.012,0.038,392500.0
7720,71647.0,205.774994,0.06,0.038,Multi-Family (2-4 Unit),0.111,0.012,0.038,386575.0
7721,74379.0,193.660004,0.047,0.037000000000000005,Multi-Family (2-4 Unit),0.095,0.016,0.036000000000000004,287000.0
7722,74379.0,207.8600005,0.047,0.037000000000000005,Multi-Family (2-4 Unit),0.095,0.016,0.036000000000000004,375210.0
7723,74379.0,216.6449965,0.047,0.037000000000000005,Multi-Family (2-4 Unit),0.095,0.016,0.036000000000000004,465000.0
7724,74379.0,217.869995,0.047,0.037000000000000005,Multi-Family (2-4 Unit),0.095,0.016,0.036000000000000004,310000.0
7725,76749.0,233.7149965,0.042,0.039,Multi-Family (2-4 Unit),0.09,0.015,0.037000000000000005,485500.0
7726,76749.0,239.699997,0.042,0.039,Multi-Family (2-4 Unit),0.09,0.015,0.037000000000000005,635000.0
7727,76749.0,246.899994,0.042,0.039,Multi-Family (2-4 Unit),0.09,0.015,0.037000000000000005,467500.0
7728,76749.0,258.450012,0.042,0.039,Multi-Family (2-4 Unit),0.09,0.015,0.037000000000000005,400000.0
7729,81066.0,273.109985,0.038,0.04,Multi-Family (2-4 Unit),0.086,0.013000000000000001,0.045,422000.0
7730,81066.0,270.970001,0.038,0.04,Multi-Family (2-4 Unit),0.086,0.013000000000000001,0.045,409000.0
7731,81066.0,285.070007,0.038,0.04,Multi-Family (2-4 Unit),0.086,0.013000000000000001,0.045,575000.0
7732,81066.0,271.890015,0.038,0.04,Multi-Family (2-4 Unit),0.086,0.013000000000000001,0.045,434000.0
7733,85555.0,274.459991,0.037000000000000005,0.034,Multi-Family (2-4 Unit),0.099,0.015,0.046,418250.0
7734,85555.0,309.324997,0.037000000000000005,0.034,Multi-Family (2-4 Unit),0.099,0.015,0.046,416900.0
7735,87080.0,323.57000750000003,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,548000.0
7736,87080.0,292.5,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,456100.0
7737,87080.0,332.5849915,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,533500.0
7738,87080.0,356.475006,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,518077.5
7739,87080.0,387.029999,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,615500.0
7740,87080.0,417.609985,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,605000.0
7741,87080.0,441.2749940000001,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,579000.0
7742,87080.0,463.2099915,0.052000000000000005,0.038,Multi-Family (2-4 Unit),0.10300000000000001,0.019,0.039,658750.0
7743,65672.0,135.360001,0.066,0.037000000000000005,Single Family Residential,0.133,0.011000000000000001,0.063,332500.0
7744,65672.0,135.479996,0.066,0.037000000000000005,Single Family Residential,0.133,0.011000000000000001,0.063,326000.0
7745,65672.0,140.78999299999995,0.066,0.037000000000000005,Single Family Residential,0.133,0.011000000000000001,0.063,357000.0
7746,65672.0,142.1349945,0.066,0.037000000000000005,Single Family Residential,0.133,0.011000000000000001,0.063,358250.0
7747,66828.0,151.4749985,0.069,0.034,Single Family Residential,0.135,0.012,0.062,396505.0
7748,66828.0,161.31999950000002,0.069,0.034,Single Family Residential,0.135,0.012,0.062,370500.0
7749,66828.0,168.589996,0.069,0.034,Single Family Residential,0.135,0.012,0.062,401725.0
7750,66828.0,178.120003,0.069,0.034,Single Family Residential,0.135,0.012,0.062,400000.0
7751,70095.0,184.179993,0.062,0.036000000000000004,Single Family Residential,0.11900000000000001,0.012,0.052000000000000005,410000.0
7752,70095.0,188.880005,0.062,0.036000000000000004,Single Family Residential,0.11900000000000001,0.012,0.052000000000000005,405000.0
7753,70095.0,197.8499985,0.062,0.036000000000000004,Single Family Residential,0.11900000000000001,0.012,0.052000000000000005,444000.0
7754,70095.0,203.25,0.062,0.036000000000000004,Single Family Residential,0.11900000000000001,0.012,0.052000000000000005,443000.0
7755,71647.0,206.100006,0.06,0.038,Single Family Residential,0.111,0.012,0.038,432000.0
7756,71647.0,210.5,0.06,0.038,Single Family Residential,0.111,0.012,0.038,440000.0
7757,71647.0,206.754997,0.06,0.038,Single Family Residential,0.111,0.012,0.038,459000.0
7758,71647.0,205.774994,0.06,0.038,Single Family Residential,0.111,0.012,0.038,500412.5
7759,74379.0,193.660004,0.047,0.037000000000000005,Single Family Residential,0.095,0.016,0.036000000000000004,450000.0
7760,74379.0,207.8600005,0.047,0.037000000000000005,Single Family Residential,0.095,0.016,0.036000000000000004,476000.0
7761,74379.0,216.6449965,0.047,0.037000000000000005,Single Family Residential,0.095,0.016,0.036000000000000004,495000.0
7762,74379.0,217.869995,0.047,0.037000000000000005,Single Family Residential,0.095,0.016,0.036000000000000004,462500.0
7763,76749.0,233.7149965,0.042,0.039,Single Family Residential,0.09,0.015,0.037000000000000005,477500.0
7764,76749.0,239.699997,0.042,0.039,Single Family Residential,0.09,0.015,0.037000000000000005,500000.0
7765,76749.0,246.899994,0.042,0.039,Single Family Residential,0.09,0.015,0.037000000000000005,480000.0
7766,76749.0,258.450012,0.042,0.039,Single Family Residential,0.09,0.015,0.037000000000000005,477410.0
7767,81066.0,273.109985,0.038,0.04,Single Family Residential,0.086,0.013000000000000001,0.045,475375.0
7768,81066.0,270.970001,0.038,0.04,Single Family Residential,0.086,0.013000000000000001,0.045,481500.0
7769,81066.0,285.070007,0.038,0.04,Single Family Residential,0.086,0.013000000000000001,0.045,530000.0
7770,81066.0,271.890015,0.038,0.04,Single Family Residential,0.086,0.013000000000000001,0.045,505000.0
7771,85555.0,274.459991,0.037000000000000005,0.034,Single Family Residential,0.099,0.015,0.046,478071.5
7772,85555.0,288.570007,0.037000000000000005,0.034,Single Family Residential,0.099,0.015,0.046,529000.0
7773,85555.0,297.18000750000004,0.037000000000000005,0.034,Single Family Residential,0.099,0.015,0.046,526500.0
7774,85555.0,309.324997,0.037000000000000005,0.034,Single Family Residential,0.099,0.015,0.046,526250.0
7775,87080.0,323.57000750000003,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,530000.0
7776,87080.0,292.5,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,545000.0
7777,87080.0,332.5849915,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,579000.0
7778,87080.0,356.475006,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,599500.0
7779,87080.0,387.029999,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,665400.0
7780,87080.0,417.609985,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,812000.0
7781,87080.0,441.2749940000001,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,810000.0
7782,87080.0,463.2099915,0.052000000000000005,0.038,Single Family Residential,0.10300000000000001,0.019,0.039,810000.0
7783,65672.0,135.360001,0.066,0.037000000000000005,Townhouse,0.133,0.011000000000000001,0.063,211625.0
7784,65672.0,135.479996,0.066,0.037000000000000005,Townhouse,0.133,0.011000000000000001,0.063,248750.0
7785,65672.0,140.78999299999995,0.066,0.037000000000000005,Townhouse,0.133,0.011000000000000001,0.063,252500.0
7786,65672.0,142.1349945,0.066,0.037000000000000005,Townhouse,0.133,0.011000000000000001,0.063,257500.0
7787,66828.0,151.4749985,0.069,0.034,Townhouse,0.135,0.012,0.062,275000.0
7788,66828.0,161.31999950000002,0.069,0.034,Townhouse,0.135,0.012,0.062,300000.0
7789,66828.0,168.589996,0.069,0.034,Townhouse,0.135,0.012,0.062,342500.0
7790,66828.0,178.120003,0.069,0.034,Townhouse,0.135,0.012,0.062,285000.0
7791,70095.0,184.179993,0.062,0.036000000000000004,Townhouse,0.11900000000000001,0.012,0.052000000000000005,300000.0
7792,70095.0,188.880005,0.062,0.036000000000000004,Townhouse,0.11900000000000001,0.012,0.052000000000000005,326000.0
7793,70095.0,197.8499985,0.062,0.036000000000000004,Townhouse,0.11900000000000001,0.012,0.052000000000000005,294000.0
7794,70095.0,203.25,0.062,0.036000000000000004,Townhouse,0.11900000000000001,0.012,0.052000000000000005,292000.0
7795,71647.0,206.100006,0.06,0.038,Townhouse,0.111,0.012,0.038,324000.0
7796,71647.0,210.5,0.06,0.038,Townhouse,0.111,0.012,0.038,353000.0
7797,71647.0,206.754997,0.06,0.038,Townhouse,0.111,0.012,0.038,330000.0
7798,71647.0,205.774994,0.06,0.038,Townhouse,0.111,0.012,0.038,325000.0
7799,74379.0,193.660004,0.047,0.037000000000000005,Townhouse,0.095,0.016,0.036000000000000004,339900.0
7800,74379.0,207.8600005,0.047,0.037000000000000005,Townhouse,0.095,0.016,0.036000000000000004,354250.0
7801,74379.0,216.6449965,0.047,0.037000000000000005,Townhouse,0.095,0.016,0.036000000000000004,350000.0
7802,74379.0,217.869995,0.047,0.037000000000000005,Townhouse,0.095,0.016,0.036000000000000004,336000.0
7803,76749.0,233.7149965,0.042,0.039,Townhouse,0.09,0.015,0.037000000000000005,376000.0
7804,76749.0,239.699997,0.042,0.039,Townhouse,0.09,0.015,0.037000000000000005,378500.0
7805,76749.0,246.899994,0.042,0.039,Townhouse,0.09,0.015,0.037000000000000005,385500.0
