,zipcode,Quarter,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate
1286,78754,2022-10,82755.3597,543.8412714585633,0.0097,0.041,Single Family Residential,0.159,0.007,0.043
1287,78754,2022-04,82755.3597,493.8764550844589,0.0097,0.041,Townhouse,0.159,0.007,0.043
1288,78754,2022-07,82755.3597,520.4899930411716,0.0097,0.041,Townhouse,0.159,0.007,0.043
1289,78754,2022-10,82755.3597,543.8412714585633,0.0097,0.041,Townhouse,0.159,0.007,0.043
1290,78756,2022-04,92932.9652,493.8764550844589,0.0091,0.032,All Residential,0.168,0.024,0.059
1291,78756,2022-07,92932.9652,520.4899930411716,0.0091,0.032,All Residential,0.168,0.024,0.059
1292,78756,2022-10,92932.9652,543.8412714585633,0.0091,0.032,All Residential,0.168,0.024,0.059
1293,78756,2022-04,92932.9652,493.8764550844589,0.0091,0.032,Condo/Co-op,0.168,0.024,0.059
1294,78756,2022-07,92932.9652,520.4899930411716,0.0091,0.032,Condo/Co-op,0.168,0.024,0.059
1295,78756,2022-10,92932.9652,543.8412714585633,0.0091,0.032,Condo/Co-op,0.168,0.024,0.059
1296,78756,2022-04,92932.9652,493.8764550844589,0.0091,0.032,Multi-Family (2-4 Unit),0.168,0.024,0.059
1297,78756,2022-07,92932.9652,520.4899930411716,0.0091,0.032,Multi-Family (2-4 Unit),0.168,0.024,0.059
1298,78756,2022-10,92932.9652,543.8412714585633,0.0091,0.032,Multi-Family (2-4 Unit),0.168,0.024,0.059
1299,78756,2022-04,92932.9652,493.8764550844589,0.0091,0.032,Single Family Residential,0.168,0.024,0.059
1300,78756,2022-07,92932.9652,520.4899930411716,0.0091,0.032,Single Family Residential,0.168,0.024,0.059
1301,78756,2022-10,92932.9652,543.8412714585633,0.0091,0.032,Single Family Residential,0.168,0.024,0.059
1302,78756,2022-04,92932.9652,493.8764550844589,0.0091,0.032,Townhouse,0.168,0.024,0.059
1303,78756,2022-07,92932.9652,520.4899930411716,0.0091,0.032,Townhouse,0.168,0.024,0.059
1304,78756,2022-10,92932.9652,543.8412714585633,0.0091,0.032,Townhouse,0.168,0.024,0.059
1305,78757,2022-04,89157.209,493.8764550844589,0.0358,0.042,All Residential,0.109,0.004,0.028
1306,78757,2022-07,89157.209,520.4899930411716,0.0358,0.042,All Residential,0.109,0.004,0.028
1307,78757,2022-10,89157.209,543.8412714585633,0.0358,0.042,All Residential,0.109,0.004,0.028
1308,78757,2022-04,89157.209,493.8764550844589,0.0358,0.042,Condo/Co-op,0.109,0.004,0.028
1309,78757,2022-07,89157.209,520.4899930411716,0.0358,0.042,Condo/Co-op,0.109,0.004,0.028
1310,78757,2022-10,89157.209,543.8412714585633,0.0358,0.042,Condo/Co-op,0.109,0.004,0.028
1311,78757,2022-04,89157.209,493.8764550844589,0.0358,0.042,Multi-Family (2-4 Unit),0.109,0.004,0.028
1312,78757,2022-07,89157.209,520.4899930411716,0.0358,0.042,Multi-Family (2-4 Unit),0.109,0.004,0.028
1313,78757,2022-10,89157.209,543.8412714585633,0.0358,0.042,Multi-Family (2-4 Unit),0.109,0.004,0.028
1314,78757,2022-04,89157.209,493.8764550844589,0.0358,0.042,Single Family Residential,0.109,0.004,0.028
1315,78757,2022-07,89157.209,520.4899930411716,0.0358,0.042,Single Family Residential,0.109,0.004,0.028
1316,78757,2022-10,89157.209,543.8412714585633,0.0358,0.042,Single Family Residential,0.109,0.004,0.028
1317,78757,2022-04,89157.209,493.8764550844589,0.0358,0.042,Townhouse,0.109,0.004,0.028
1318,78757,2022-07,89157.209,520.4899930411716,0.0358,0.042,Townhouse,0.109,0.004,0.028
1319,78757,2022-10,89157.209,543.8412714585633,0.0358,0.042,Townhouse,0.109,0.004,0.028
1320,78758,2022-04,60369.4712,493.8764550844589,0.0367,0.042,All Residential,0.143,0.014,0.046
1321,78758,2022-07,60369.4712,520.4899930411716,0.0367,0.042,All Residential,0.143,0.014,0.046
1322,78758,2022-10,60369.4712,543.8412714585633,0.0367,0.042,All Residential,0.143,0.014,0.046
1323,78758,2022-04,60369.4712,493.8764550844589,0.0367,0.042,Condo/Co-op,0.143,0.014,0.046
1324,78758,2022-07,60369.4712,520.4899930411716,0.0367,0.042,Condo/Co-op,0.143,0.014,0.046
1325,78758,2022-10,60369.4712,543.8412714585633,0.0367,0.042,Condo/Co-op,0.143,0.014,0.046
1326,78758,2022-04,60369.4712,493.8764550844589,0.0367,0.042,Multi-Family (2-4 Unit),0.143,0.014,0.046
1327,78758,2022-07,60369.4712,520.4899930411716,0.0367,0.042,Multi-Family (2-4 Unit),0.143,0.014,0.046
1328,78758,2022-10,60369.4712,543.8412714585633,0.0367,0.042,Multi-Family (2-4 Unit),0.143,0.014,0.046
1329,78758,2022-04,60369.4712,493.8764550844589,0.0367,0.042,Single Family Residential,0.143,0.014,0.046
1330,78758,2022-07,60369.4712,520.4899930411716,0.0367,0.042,Single Family Residential,0.143,0.014,0.046
1331,78758,2022-10,60369.4712,543.8412714585633,0.0367,0.042,Single Family Residential,0.143,0.014,0.046
1332,78758,2022-04,60369.4712,493.8764550844589,0.0367,0.042,Townhouse,0.143,0.014,0.046
1333,78758,2022-07,60369.4712,520.4899930411716,0.0367,0.042,Townhouse,0.143,0.014,0.046
1334,78758,2022-10,60369.4712,543.8412714585633,0.0367,0.042,Townhouse,0.143,0.014,0.046
1335,78759,2022-04,94598.0077,493.8764550844589,0.0329,0.034,All Residential,0.099,0.015,0.046
1336,78759,2022-07,94598.0077,520.4899930411716,0.0329,0.034,All Residential,0.099,0.015,0.046
1337,78759,2022-10,94598.0077,543.8412714585633,0.0329,0.034,All Residential,0.099,0.015,0.046
1338,78759,2022-04,94598.0077,493.8764550844589,0.0329,0.034,Condo/Co-op,0.099,0.015,0.046
1339,78759,2022-07,94598.0077,520.4899930411716,0.0329,0.034,Condo/Co-op,0.099,0.015,0.046
1340,78759,2022-10,94598.0077,543.8412714585633,0.0329,0.034,Condo/Co-op,0.099,0.015,0.046
1341,78759,2022-04,94598.0077,493.8764550844589,0.0329,0.034,Multi-Family (2-4 Unit),0.099,0.015,0.046
1342,78759,2022-07,94598.0077,520.4899930411716,0.0329,0.034,Multi-Family (2-4 Unit),0.099,0.015,0.046
1343,78759,2022-10,94598.0077,543.8412714585633,0.0329,0.034,Multi-Family (2-4 Unit),0.099,0.015,0.046
1344,78759,2022-04,94598.0077,493.8764550844589,0.0329,0.034,Single Family Residential,0.099,0.015,0.046
1345,78759,2022-07,94598.0077,520.4899930411716,0.0329,0.034,Single Family Residential,0.099,0.015,0.046
1346,78759,2022-10,94598.0077,543.8412714585633,0.0329,0.034,Single Family Residential,0.099,0.015,0.046
1347,78759,2022-04,94598.0077,493.8764550844589,0.0329,0.034,Townhouse,0.099,0.015,0.046
1348,78759,2022-07,94598.0077,520.4899930411716,0.0329,0.034,Townhouse,0.099,0.015,0.046
1349,78759,2022-10,94598.0077,543.8412714585633,0.0329,0.034,Townhouse,0.099,0.015,0.046
1350,78953,2022-04,78540.034,493.8764550844589,0.0396,0.0,All Residential,0.08,0.0,0.024
1351,78953,2022-07,78540.034,520.4899930411716,0.0396,0.0,All Residential,0.08,0.0,0.024
1352,78953,2022-10,78540.034,543.8412714585633,0.0396,0.0,All Residential,0.08,0.0,0.024
1353,78953,2022-04,78540.034,493.8764550844589,0.0396,0.0,Condo/Co-op,0.08,0.0,0.024
1354,78953,2022-07,78540.034,520.4899930411716,0.0396,0.0,Condo/Co-op,0.08,0.0,0.024
1355,78953,2022-10,78540.034,543.8412714585633,0.0396,0.0,Condo/Co-op,0.08,0.0,0.024
1356,78953,2022-04,78540.034,493.8764550844589,0.0396,0.0,Multi-Family (2-4 Unit),0.08,0.0,0.024
1357,78953,2022-07,78540.034,520.4899930411716,0.0396,0.0,Multi-Family (2-4 Unit),0.08,0.0,0.024
1358,78953,2022-10,78540.034,543.8412714585633,0.0396,0.0,Multi-Family (2-4 Unit),0.08,0.0,0.024
1359,78953,2022-04,78540.034,493.8764550844589,0.0396,0.0,Single Family Residential,0.08,0.0,0.024
1360,78953,2022-07,78540.034,520.4899930411716,0.0396,0.0,Single Family Residential,0.08,0.0,0.024
1361,78953,2022-10,78540.034,543.8412714585633,0.0396,0.0,Single Family Residential,0.08,0.0,0.024
1362,78953,2022-04,78540.034,493.8764550844589,0.0396,0.0,Townhouse,0.08,0.0,0.024
1363,78953,2022-07,78540.034,520.4899930411716,0.0396,0.0,Townhouse,0.08,0.0,0.024
1364,78953,2022-10,78540.034,543.8412714585633,0.0396,0.0,Townhouse,0.08,0.0,0.024
1365,78957,2022-04,65032.0179,493.8764550844589,0.015,0.015,All Residential,0.038,0.004,0.029
1366,78957,2022-07,65032.0179,520.4899930411716,0.015,0.015,All Residential,0.038,0.004,0.029
1367,78957,2022-10,65032.0179,543.8412714585633,0.015,0.015,All Residential,0.038,0.004,0.029
1368,78957,2022-04,65032.0179,493.8764550844589,0.015,0.015,Condo/Co-op,0.038,0.004,0.029
1369,78957,2022-07,65032.0179,520.4899930411716,0.015,0.015,Condo/Co-op,0.038,0.004,0.029
1370,78957,2022-10,65032.0179,543.8412714585633,0.015,0.015,Condo/Co-op,0.038,0.004,0.029
1371,78957,2022-04,65032.0179,493.8764550844589,0.015,0.015,Multi-Family (2-4 Unit),0.038,0.004,0.029
1372,78957,2022-07,65032.0179,520.4899930411716,0.015,0.015,Multi-Family (2-4 Unit),0.038,0.004,0.029
1373,78957,2022-10,65032.0179,543.8412714585633,0.015,0.015,Multi-Family (2-4 Unit),0.038,0.004,0.029
1374,78957,2022-04,65032.0179,493.8764550844589,0.015,0.015,Single Family Residential,0.038,0.004,0.029
1375,78957,2022-07,65032.0179,520.4899930411716,0.015,0.015,Single Family Residential,0.038,0.004,0.029
1376,78957,2022-10,65032.0179,543.8412714585633,0.015,0.015,Single Family Residential,0.038,0.004,0.029
1377,78957,2022-04,65032.0179,493.8764550844589,0.015,0.015,Townhouse,0.038,0.004,0.029
1378,78957,2022-07,65032.0179,520.4899930411716,0.015,0.015,Townhouse,0.038,0.004,0.029
1379,78957,2022-10,65032.0179,543.8412714585633,0.015,0.015,Townhouse,0.038,0.004,0.029
