zipcode,year,mobility
98107,2014,0.055
98107,2015,0.049
98107,2016,0.037000000000000005
98107,2017,0.043
98107,2018,0.057
98107,2019,0.054000000000000006
98107,2020,0.062
98107,2021,0.055
98107,2022,0.0559
98108,2011,0.012
98108,2012,0.012
98108,2013,0.008
98108,2014,0.006999999999999999
98108,2015,0.012
98108,2016,0.012
98108,2017,0.013999999999999999
98108,2018,0.013999999999999999
98108,2019,0.012
98108,2020,0.008
98108,2021,0.0116
98108,2022,0.0116
98109,2011,0.09300000000000001
98109,2012,0.095
98109,2013,0.09300000000000001
98109,2014,0.1
98109,2015,0.109
98109,2016,0.10300000000000001
98109,2017,0.1
98109,2018,0.113
98109,2019,0.11800000000000001
98109,2020,0.121
98109,2021,0.1169
98109,2022,0.1198
98112,2011,0.045
98112,2012,0.051
98112,2013,0.045
98112,2014,0.040999999999999995
98112,2015,0.054000000000000006
98112,2016,0.055
98112,2017,0.053
98112,2018,0.048
98112,2019,0.053
98112,2020,0.038
98112,2021,0.0527
98112,2022,0.0531
98115,2011,0.027999999999999997
98115,2012,0.026000000000000002
98115,2013,0.03
98115,2014,0.032
98115,2015,0.036000000000000004
98115,2016,0.035
98115,2017,0.038
98115,2018,0.036000000000000004
98115,2019,0.039
98115,2020,0.038
98115,2021,0.0394
98115,2022,0.0404
98116,2011,0.032
98116,2012,0.035
98116,2013,0.045
98116,2014,0.043
98116,2015,0.054000000000000006
98116,2016,0.052000000000000005
98116,2017,0.051
98116,2018,0.048
98116,2019,0.044000000000000004
98116,2020,0.055
98116,2021,0.041
98116,2022,0.0371
98117,2011,0.015
98117,2012,0.011000000000000001
98117,2013,0.013999999999999999
98117,2014,0.015
98117,2015,0.013000000000000001
98117,2016,0.016
98117,2017,0.019
98117,2018,0.02
98117,2019,0.02
98117,2020,0.019
98117,2021,0.0217
98117,2022,0.0228
98118,2011,0.023
98118,2012,0.02
98118,2013,0.022000000000000002
98118,2014,0.017
98118,2015,0.019
98118,2016,0.023
98118,2017,0.023
98118,2018,0.023
98118,2019,0.026000000000000002
98118,2020,0.027000000000000003
98118,2021,0.0271
98118,2022,0.0288
98119,2011,0.084
98119,2012,0.076
98119,2013,0.083
98119,2014,0.09699999999999999
98119,2015,0.08900000000000001
98119,2016,0.09699999999999999
98119,2017,0.102
98119,2018,0.08900000000000001
98119,2019,0.076
98119,2020,0.07200000000000001
98119,2021,0.0724
98119,2022,0.0688
98121,2011,0.109
98121,2012,0.158
98121,2013,0.139
98121,2014,0.154
98121,2015,0.166
98121,2016,0.187
98121,2017,0.16399999999999998
98121,2018,0.17600000000000002
98121,2019,0.177
98121,2020,0.171
98121,2021,0.193
98121,2022,0.1998
98122,2011,0.069
98122,2012,0.077
98122,2013,0.075
98122,2014,0.075
98122,2015,0.08
98122,2016,0.091
98122,2017,0.081
98122,2018,0.083
98122,2019,0.086
98122,2020,0.094
98122,2021,0.0865
98122,2022,0.0872
98125,2011,0.033
98125,2012,0.031
98125,2013,0.026000000000000002
98125,2014,0.024
98125,2015,0.027000000000000003
98125,2016,0.027000000000000003
98125,2017,0.031
98125,2018,0.034
98125,2019,0.027000000000000003
98125,2020,0.031
98125,2021,0.0262
98125,2022,0.0254
98126,2011,0.017
98126,2012,0.018000000000000002
98126,2013,0.02
98126,2014,0.022000000000000002
98126,2015,0.025
98126,2016,0.036000000000000004
98126,2017,0.034
98126,2018,0.032
98126,2019,0.03
98126,2020,0.036000000000000004
98126,2021,0.0318
98126,2022,0.0336
