zipcode,year,mobility
98199,2015,0.005
98199,2016,0.005
98199,2017,0.006999999999999999
98199,2018,0.004
98199,2019,0.009000000000000001
98199,2020,0.01
98199,2021,0.0064
98199,2022,0.0066
98224,2011,0.081
98224,2012,0.111
98224,2013,0.10800000000000001
98224,2014,0.13
98224,2015,0.142
98224,2016,0.043
98224,2017,0.0
98224,2018,0.024
98224,2019,0.027999999999999997
98224,2020,0.025
98224,2021,0.0214
98224,2022,0.0148
98288,2011,0.055999999999999994
98288,2012,0.055999999999999994
98288,2013,0.0
98288,2014,0.0
98288,2015,0.006
98288,2016,0.006
98288,2017,0.006
98288,2018,0.006
98288,2019,0.004
98288,2020,0.0
98288,2021,-0.0025
98288,2022,-0.0091
98321,2011,0.051
98321,2012,0.027000000000000003
98321,2013,0.034
98321,2014,0.03
98321,2015,0.034
98321,2016,0.035
98321,2017,0.044000000000000004
98321,2018,0.05
98321,2019,0.049
98321,2020,0.045
98321,2021,0.0539
98321,2022,0.0569
98323,2011,0.0
98323,2012,0.0
98323,2013,0.0
98323,2014,0.0
98323,2015,0.026000000000000002
98323,2016,0.03
98323,2017,0.047
98323,2018,0.052000000000000005
98323,2019,0.053
98323,2020,0.036000000000000004
98323,2021,0.0606
98323,2022,0.0673
98354,2011,0.064
98354,2012,0.051
98354,2013,0.052000000000000005
98354,2014,0.07
98354,2015,0.07200000000000001
98354,2016,0.065
98354,2017,0.062
98354,2018,0.055
98354,2019,0.043
98354,2020,0.049
98354,2021,0.0345
98354,2022,0.026
98391,2011,0.037000000000000005
98391,2012,0.04
98391,2013,0.037000000000000005
98391,2014,0.038
98391,2015,0.037000000000000005
98391,2016,0.040999999999999995
98391,2017,0.045
98391,2018,0.048
98391,2019,0.051
98391,2020,0.048
98391,2021,0.0543
98391,2022,0.0575
