ZipCode,Condition,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
98146,4,120000.0,76000.0,67500.0,83950.0,80500.0,76500.0,74000.0,122500.0,121250.0,135750.0,120000.0,123500.0,127000.0,117000.0,135000.0,145950.0,149950.0,194000.0,179500.0,192500.0,215000.0,215000.0,258250.0,275000.0,349000.0,355000.0,351332.5,325000.0,269000.0,258000.0,218700.0,279975.0,273000.0,344250.0,405000.0,450000.0,507100.0,500000.0,557500.0,665000.0,754050.0
98146,5,,84250.0,68000.0,76225.0,70350.0,68475.0,68000.0,78500.0,127500.0,105750.0,121975.0,107500.0,129725.0,138100.0,163000.0,141200.0,141500.0,178000.0,184250.0,185500.0,226000.0,198475.0,263950.0,287000.0,335000.0,359950.0,329500.0,332000.0,221500.0,295000.0,255200.0,261000.0,277000.0,348000.0,417300.0,405000.0,451000.0,525000.0,570000.0,690000.0,704000.0
98148,1,,,,,,,,,,,,,,,,,,,,150500.0,,,,275000.0,,,,,,,,,,,,,,,480000.0,,
98148,2,,,,,,92000.0,,,95950.0,,,,,145000.0,,,,,,,,,,,,,,,,,,246484.5,,,,,,,,,
98148,3,73000.0,69500.0,66500.0,70975.0,76950.0,76750.0,74725.0,89950.0,122000.0,108000.0,112700.0,113000.0,124725.0,133000.0,127250.0,134450.0,137000.0,176000.0,191500.0,186500.0,192750.0,199725.0,220000.0,261375.0,309500.0,325000.0,300400.0,240000.0,254000.0,190000.0,210000.0,215000.0,250600.0,277500.0,325000.0,342500.0,410000.0,415375.0,455000.0,517500.0,620000.0
98148,4,51950.0,59000.0,45500.0,75000.0,66000.0,90000.0,68475.0,91500.0,101975.0,114475.0,115000.0,111250.0,111000.0,123000.0,120900.0,137225.0,144200.0,169950.0,164700.0,183200.0,215000.0,214500.0,218500.0,270000.0,285000.0,297000.0,299000.0,263200.0,280000.0,166000.0,193000.0,221500.0,240000.0,306000.0,332500.0,349500.0,435000.0,429950.0,472500.0,615000.0,525000.0
98148,5,,,,,65500.0,,,,,96875.0,109950.0,155000.0,105000.0,121000.0,136250.0,114975.0,143000.0,227500.0,166950.0,171250.0,175000.0,194000.0,235300.0,254975.0,299950.0,325000.0,219000.0,280000.0,247000.0,87836.0,227250.0,175050.0,242430.0,176000.0,300700.0,409000.0,434000.0,332680.5,359000.0,590000.0,
98155,1,,,,,,,52000.0,,,,,,,,,,,,140000.0,,,,,,,,,,,,,,,,,275000.0,,543000.0,290000.0,425000.0,
98155,2,91500.0,62000.0,63750.0,49355.0,,50750.0,71000.0,81000.0,230000.0,,122475.0,146000.0,112425.0,149500.0,147000.0,217500.0,192500.0,142500.0,153500.0,184750.0,192500.0,188000.0,230000.0,170000.0,295000.0,217000.0,286000.0,,90000.0,185000.0,224000.0,214748.5,262600.0,255500.0,315000.0,,425000.0,370000.0,450000.0,500000.0,967500.0
98155,3,71000.0,83000.0,76225.0,81500.0,81500.0,85125.0,90000.0,115000.0,138000.0,134950.0,131809.0,137000.0,140000.0,142500.0,147500.0,157000.0,183350.0,193500.0,205000.0,224000.0,240000.0,248750.0,275500.0,312000.0,359000.0,386700.0,349950.0,329000.0,304000.0,275000.0,275500.0,338500.0,346450.0,385000.0,433000.0,537475.0,600000.0,599000.0,625000.0,739900.0,800000.0
98155,4,66000.0,89750.0,71500.0,71475.0,89000.0,83725.0,96975.0,111000.0,128000.0,129950.0,129850.0,134000.0,135000.0,135000.0,150000.0,156750.0,170000.0,190000.0,199475.0,209000.0,226500.0,243500.0,279975.0,305000.0,359000.0,375000.0,355000.0,320000.0,328000.0,275000.0,298000.0,352711.5,349441.5,415000.0,460000.0,572500.0,625000.0,610500.0,650000.0,820500.0,916507.5
98155,5,76000.0,88075.0,64500.0,69200.0,80500.0,86000.0,139250.0,92250.0,124750.0,117450.0,125000.0,125500.0,137250.0,134000.0,140000.0,157800.0,169000.0,183000.0,195000.0,221950.0,220000.0,231450.0,248000.0,335000.0,350000.0,377000.0,330000.0,313975.0,311000.0,263857.0,285000.0,350000.0,378950.0,393000.0,482500.0,535000.0,585000.0,609000.0,685000.0,850000.0,935000.0
98166,1,,,,,,,,130000.0,,,,,,,,,,,,,,66000.0,,,290000.0,,,,,,,,,,,,,,1500000.0,1075000.0,
98166,2,71000.0,,126000.0,74500.0,,77500.0,48877.0,185000.0,66200.0,96950.0,115400.0,154500.0,117400.0,111500.0,47729.0,104000.0,125000.0,145000.0,246000.0,149950.0,360000.0,177000.0,,300000.0,190000.0,255000.0,224000.0,,271900.0,,102600.0,,400000.0,200000.0,,,602000.0,850000.0,810000.0,500000.0,275000.0
98166,3,76000.0,75000.0,74450.0,83000.0,90500.0,103000.0,119500.0,141250.0,132500.0,129250.0,155000.0,133800.0,138500.0,168500.0,152000.0,177250.0,180000.0,201500.0,239000.0,225000.0,228975.0,275000.0,295000.0,356000.0,441450.0,421500.0,325000.0,400000.0,362500.0,302400.0,326500.0,325000.0,396475.0,355000.0,456000.0,523293.5,553000.0,629000.0,608000.0,665000.0,743750.0
98166,4,85000.0,103000.0,135000.0,101000.0,93000.0,137000.0,119475.0,132000.0,152000.0,150450.0,149500.0,171000.0,161875.0,159950.0,166250.0,191375.0,223566.0,245000.0,229000.0,250250.0,255000.0,271000.0,285000.0,330000.0,380000.0,437500.0,367265.0,333000.0,302500.0,315000.0,320000.0,355000.0,351875.0,406500.0,446229.5,485000.0,630000.0,566000.0,625000.0,808425.0,750000.0
98166,5,145000.0,77000.0,130000.0,98250.0,94000.0,83500.0,123000.0,135000.0,212500.0,133000.0,155000.0,147500.0,205000.0,166150.0,155475.0,213750.0,253500.0,227000.0,240000.0,223000.0,282900.0,260000.0,317001.0,397500.0,419000.0,452450.0,450000.0,410000.0,285000.0,360000.0,268000.0,358000.0,360000.0,395000.0,460000.0,526250.0,575000.0,646250.0,705000.0,813750.0,1600000.0
98168,1,,,45500.0,,,34950.0,,,82500.0,,,21965.0,,,116000.0,110000.0,55000.0,,,190000.0,,,,214000.0,,,150000.0,80000.0,75000.0,,,269000.0,122500.0,190000.0,,,,126750.0,240500.0,395000.0,
98168,2,,55000.0,57000.0,37500.0,79000.0,46500.0,72500.0,49250.0,80000.0,80025.0,112000.0,140000.0,63000.0,70450.0,95000.0,114975.0,47000.0,138500.0,112896.5,108000.0,169000.0,170958.0,178000.0,268250.0,271000.0,280000.0,86000.0,207375.0,95000.0,117950.0,98000.0,165062.0,116525.0,198250.0,180224.0,243500.0,262500.0,267000.0,372000.0,265000.0,595000.0
98168,3,60125.0,62000.0,60000.0,62250.0,60000.0,60000.0,67000.0,73500.0,89950.0,100000.0,98000.0,102750.0,104950.0,105819.0,110000.0,117500.0,135000.0,143250.0,160400.0,162400.0,180000.0,189250.0,213000.0,247000.0,276500.0,306500.0,270000.0,231000.0,193000.0,150000.0,165000.0,190500.0,205000.0,252000.0,291000.0,337500.0,380000.0,390000.0,430000.0,490000.0,513500.0
98168,4,46500.0,57500.0,58750.0,57000.0,53000.0,63750.0,68750.0,69200.0,90800.0,102500.0,90950.0,99000.0,96000.0,98750.0,101250.0,115200.0,124950.0,144500.0,153800.0,161450.0,172500.0,178250.0,205000.0,231750.0,277500.0,296000.0,249950.0,201500.0,185000.0,144220.0,151500.0,200000.0,220000.0,265984.5,302500.0,342500.0,381000.0,400000.0,432000.0,515000.0,643000.0
98168,5,63250.0,64650.0,52500.0,59990.0,55000.0,71000.0,57500.0,58950.0,92500.0,96500.0,87500.0,94500.0,95500.0,92900.0,100475.0,112000.0,120000.0,122000.0,142000.0,165430.0,170000.0,165550.0,189475.0,220000.0,264225.0,285000.0,268725.0,176883.5,175000.0,138750.0,174900.0,150000.0,207500.0,260000.0,286000.0,335000.0,381750.0,403750.0,459000.0,530000.0,652500.0
98176,3,,,,,,,,,,,,,,,,,,,,,,321000.0,,,,,,,,,,,,,,,,,,,
98177,1,,68500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365500.0,455000.0,,,,,215000.0,620000.0,1099900.0
98177,2,75500.0,,,95000.0,,132500.0,,139500.0,,,61000.0,150500.0,,117000.0,,,274975.0,,,,87000.0,321000.0,,,605000.0,319130.0,,270000.0,,325000.0,,,278574.0,,400500.0,738800.0,582000.0,1300000.0,700000.0,1150000.0,2608888.0
98177,3,89000.0,100975.0,98000.0,98000.0,107500.0,105725.0,119481.5,143500.0,191750.0,165000.0,183750.0,189750.0,178750.0,191000.0,187500.0,224500.0,239950.0,271500.0,295000.0,319000.0,307500.0,327000.0,392325.0,413500.0,478500.0,530000.0,487475.0,445475.0,402500.0,406000.0,420000.0,427000.0,460000.0,557700.0,575950.0,662000.0,812000.0,743750.0,905000.0,976000.0,1025000.0
98177,4,120000.0,128000.0,142500.0,115000.0,115225.0,147500.0,155000.0,196000.0,187000.0,205000.0,196800.0,199250.0,201475.0,185000.0,191500.0,224964.0,280000.0,290500.0,314900.0,294500.0,330000.0,363000.0,392750.0,446050.0,476150.0,587500.0,472500.0,419000.0,470000.0,428250.0,456500.0,500000.0,561000.0,595000.0,686500.0,740000.0,787500.0,825000.0,905000.0,1075000.0,1131000.0
98177,5,95000.0,110400.0,150000.0,88000.0,139950.0,172125.0,174000.0,179225.0,183000.0,279750.0,208750.0,224000.0,188750.0,200000.0,200750.0,220000.0,252250.0,324850.0,359950.0,279500.0,410000.0,365000.0,395000.0,439500.0,475000.0,570000.0,510000.0,635000.0,440000.0,463000.0,498500.0,520000.0,595888.0,600000.0,697500.0,751000.0,767500.0,845000.0,950000.0,1108600.0,975000.0
98178,1,,,,,,,,,,,,,,,,,,,,,,275000.0,,,236000.0,290000.0,395000.0,,,,,,,175000.0,,,640000.0,,355000.0,507000.0,480000.0
98178,2,,66000.0,,,67500.0,49000.0,48000.0,,87507.0,,106000.0,60399.5,100750.0,83541.5,52359.0,105000.0,134500.0,131500.0,124200.0,218625.0,,,238000.0,,80000.0,345000.0,285000.0,,1700000.0,150900.0,273099.0,141510.0,156097.0,211875.0,475000.0,280000.0,381000.0,377500.0,260000.0,2650000.0,315000.0
98178,3,61595.0,74800.0,68700.0,70000.0,69500.0,72975.0,77000.0,87500.0,98250.0,105000.0,112000.0,106000.0,113500.0,113000.0,115000.0,124975.0,142750.0,163975.0,178950.0,189500.0,193500.0,210000.0,235000.0,260000.0,320000.0,328000.0,280000.0,235000.0,236000.0,190855.0,190000.0,227000.0,246500.0,273250.0,343600.0,415000.0,427468.5,430000.0,487500.0,565000.0,529000.0
98178,4,69000.0,57250.0,58000.0,57000.0,77500.0,68000.0,83497.5,78500.0,105750.0,103500.0,106500.0,108000.0,110975.5,108000.0,115600.0,123200.0,148000.0,144000.0,159000.0,172500.0,195250.0,231950.0,240000.0,253000.0,325000.0,344500.0,269400.0,263250.0,244000.0,178500.0,206000.0,247975.0,265950.0,309950.0,361000.0,410500.0,470000.0,473000.0,575000.0,628500.0,688000.0
98178,5,,59950.0,70000.0,,57000.0,72475.0,76000.0,52000.0,83950.0,100000.0,99950.0,124000.0,99200.0,122000.0,104950.0,111550.0,157950.0,144500.0,162000.0,180975.0,190000.0,206000.0,230000.0,255000.0,300000.0,360000.0,287500.0,229500.0,235000.0,215000.0,169696.0,212437.5,234250.0,297000.0,350000.0,408500.0,453990.0,437500.0,497000.0,630000.0,510000.0
98188,1,,,,,,,,,,,,,,,,,,,,204000.0,,217500.0,245000.0,295000.0,,304400.0,,,,289391.0,110000.0,,,,,,,,,296500.0,
98188,2,,,63500.0,83000.0,113500.0,51000.0,,,101800.0,,103000.0,85000.0,88000.0,,116250.0,120500.0,99950.0,95718.5,,,147000.0,226250.0,240000.0,217000.0,188000.0,,,,,,,335000.0,,250000.0,275000.0,,267000.0,,,600000.0,275000.0
98188,3,70000.0,72837.5,77375.0,66250.0,66000.0,77500.0,75500.0,87875.0,99950.0,110000.0,115000.0,117500.0,119975.0,124950.0,120000.0,130000.0,142900.0,156000.0,173000.0,182156.0,195000.0,205500.0,223750.0,263000.0,280000.0,326000.0,293600.0,230000.0,209750.0,161500.0,185000.0,210000.0,234999.0,270000.0,307459.0,347725.0,385000.0,406000.0,420000.0,550000.0,609000.0
98188,4,50000.0,83990.0,72475.0,63500.0,64500.0,72950.0,69250.0,90000.0,103000.0,112250.0,108000.0,117750.0,126500.0,118475.0,113250.0,122500.0,135000.0,155000.0,168000.0,174950.0,204000.0,205250.0,219975.0,242000.0,287450.0,320000.0,284299.0,214270.5,224500.0,162500.0,159855.5,213273.0,240000.0,275000.0,335000.0,350000.0,415000.0,437000.0,462500.0,530000.0,712500.0
98188,5,43000.0,48750.0,,51950.0,71725.0,77000.0,74950.0,170250.0,68000.0,90000.0,110750.0,110000.0,116975.0,115000.0,118000.0,130000.0,120000.0,132000.0,150000.0,160000.0,158800.0,187877.5,196000.0,240950.0,299000.0,317500.0,253325.0,209000.0,200000.0,185500.0,160000.0,179500.0,233000.0,247351.0,317450.0,329000.0,429500.0,407500.0,490000.0,615000.0,615000.0
98198,1,,,,,,,,,,,,375000.0,,,250000.0,,129500.0,,,,,,184000.0,,,,,,,,,,,400000.0,,,675000.0,197000.0,,,
98198,2,75915.0,,,53000.0,61000.0,,60000.0,,119000.0,73375.0,103000.0,122500.0,102750.0,75901.0,133000.0,109750.0,144475.0,126450.0,205400.0,161150.0,160000.0,210000.0,188500.0,270500.0,279000.0,294000.0,300000.0,,,,,,179183.0,205650.0,170000.0,278500.0,285000.0,305000.0,382500.0,282000.0,530000.0
98198,3,62750.0,74000.0,78450.0,74500.0,77500.0,79975.0,84950.0,91205.0,115000.0,125000.0,119900.0,125000.0,123975.0,124750.0,133500.0,135000.0,152500.0,161250.0,172975.0,184000.0,195000.0,204000.0,225000.0,260000.0,290000.0,305000.0,285000.0,241150.0,233996.5,191250.0,185987.5,220000.0,240000.0,279500.0,310000.0,354950.0,390000.0,391000.0,440000.0,519975.0,580000.0
98198,4,69500.0,62900.0,70225.0,64000.0,69750.0,79935.0,83000.0,95000.0,105250.0,122150.0,123225.0,119500.0,123000.0,127000.0,130000.0,135500.0,149000.0,159975.0,178000.0,181000.0,191500.0,202000.0,225000.0,255000.0,296096.0,316000.0,271000.0,255000.0,232500.0,212803.5,184950.0,225500.0,250000.0,285000.0,318428.5,371500.0,390000.0,408500.0,470000.0,535000.0,592500.0
98198,5,130000.0,69000.0,75500.0,65000.0,66000.0,68750.0,69725.0,82250.0,110500.0,102475.0,115500.0,124000.0,104750.0,122000.0,134000.0,136500.0,143725.0,163000.0,158868.5,173500.0,209000.0,217500.0,223000.0,255500.0,280000.0,339900.0,310000.0,280000.0,230000.0,213450.0,161000.0,199855.0,247450.0,279375.0,325000.0,355000.0,381000.0,420000.0,450000.0,560000.0,568000.0
98199,1,,,,,,,,,,,118000.0,,,,,,,,,,,,,500000.0,1300000.0,,,,,,,,,,,620500.0,,,,,
98199,2,,,157000.0,,,,,,,118000.0,113250.0,,,,200000.0,,275000.0,,,,250000.0,343500.0,,,,,,477500.0,,,,,,,,460194.0,,,,496600.0,2900000.0
98199,3,115000.0,101500.0,105000.0,95000.0,108000.0,125500.0,119250.0,153250.0,189500.0,213750.0,190000.0,188500.0,192000.0,215000.0,215000.0,265000.0,271000.0,309500.0,367000.0,362000.0,385000.0,415000.0,434000.0,562000.0,635000.0,696250.0,657500.0,520000.0,589725.0,462000.0,508000.0,699000.0,725500.0,775500.0,849000.0,906000.0,1075000.0,975000.0,1125000.0,1175000.0,1445000.0
98199,4,116150.0,143000.0,105000.0,108500.0,132000.0,108250.0,139000.0,192500.0,254500.0,277250.0,212000.0,212250.0,218500.0,235000.0,236500.0,279000.0,285750.0,317500.0,353525.0,410000.0,429975.0,445000.0,520000.0,599000.0,623325.0,650000.0,605913.5,550000.0,515000.0,505500.0,523000.0,624900.0,650000.0,741000.0,790000.0,964250.0,999500.0,1050000.0,1158000.0,1305000.0,1640000.0
98199,5,73500.0,108000.0,149000.0,113000.0,117000.0,158000.0,176250.0,192537.5,239000.0,220000.0,200000.0,210000.0,221000.0,233000.0,214950.0,294500.0,283750.0,380500.0,445000.0,449500.0,425000.0,430000.0,552000.0,635000.0,635000.0,802000.0,674500.0,600000.0,630000.0,570000.0,560000.0,727499.5,732500.0,850000.0,827500.0,953000.0,1113055.5,1115750.0,1250000.0,1500000.0,1615500.0
98224,1,,,,,,,,,,,,,,,31500.0,,,,,,,,,,,,,,,35000.0,,,,39000.0,99000.0,,,,,,215000.0
98224,2,,,27000.0,,,,,,,,33249.0,,,,,,,,120000.0,,,,,,165000.0,,,,,,,140000.0,,,180000.0,101250.0,,,,250000.0,
98224,3,,67500.0,44090.0,,,,108700.0,105000.0,76600.0,,95000.0,68500.0,88000.0,57500.0,87500.0,85500.0,109400.0,77250.0,127475.0,110500.0,105000.0,133500.0,133900.0,220900.0,167000.0,215500.0,162000.0,205000.0,164000.0,130000.0,150000.0,89476.5,125000.0,172500.0,190000.0,295000.0,255000.0,324500.0,331500.0,415000.0,500000.0
98224,4,,49500.0,64900.0,,45500.0,39263.0,,45250.0,48000.0,,73500.0,61114.5,81750.0,65000.0,57750.0,79000.0,112250.0,96500.0,93950.0,,100000.0,142750.0,120250.0,141500.0,152500.0,234000.0,217000.0,206000.0,237000.0,,95348.0,70000.0,88818.0,172500.0,258000.0,255000.0,184975.0,335000.0,478750.0,363337.5,
98224,5,,,,,,,,,,,,,31500.0,,80000.0,45000.0,,,9500.0,,,,,,,,,,,88000.0,,121500.0,,,130000.0,,155000.0,,,,
98251,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000.0,,,,,,
98288,2,,,,,32000.0,,,40000.0,62000.0,,,63000.0,,,35000.0,43000.0,49119.0,65000.0,,,,,58000.0,,,,100000.0,,,,23393.0,10000.0,,,,100000.0,55000.0,40000.0,,200000.0,
98288,3,32000.0,16000.0,29500.0,29750.0,47500.0,29500.0,,50000.0,39500.0,63000.0,47500.0,79500.0,66250.0,38000.0,85500.0,79950.0,86750.0,65000.0,141000.0,129246.0,150000.0,117000.0,131500.0,141000.0,160000.0,121250.0,207500.0,130000.0,171000.0,140000.0,155000.0,140000.0,155000.0,149553.0,190000.0,165000.0,269000.0,260000.0,363250.0,360000.0,860000.0
98288,4,38975.0,28500.0,32500.0,43000.0,,30000.0,50000.0,33000.0,24950.0,52000.0,74500.0,115000.0,69000.0,74000.0,67000.0,38750.0,86750.0,94500.0,84000.0,69900.0,92500.0,101250.0,103500.0,99500.0,135000.0,210000.0,,,90000.0,140000.0,93000.0,130000.0,105000.0,115525.0,178275.0,162500.0,204000.0,231250.0,254000.0,275000.0,
98288,5,,32000.0,36500.0,,,47500.0,,,,,,55000.0,70000.0,,,43000.0,,79000.0,69700.0,,134500.0,,101000.0,108000.0,163770.0,,130000.0,,,98000.0,69950.0,,165917.0,96000.0,175350.0,178000.0,333800.0,,345000.0,,
98338,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075000.0,,
98354,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000.0,,,
98354,3,65000.0,62700.0,73273.0,,,72950.0,78450.0,86725.0,110000.0,,126000.0,125000.0,126200.0,122500.0,142500.0,143000.0,166490.0,162950.0,161000.0,193000.0,203500.0,211250.0,341950.0,294425.0,338000.0,290950.0,265080.0,264413.0,235000.0,216750.0,203848.5,325482.0,279900.0,377725.0,319500.0,350000.0,350000.0,415000.0,396500.0,510000.0,
98354,4,60000.0,,,,82400.0,82475.0,78450.0,,,127500.0,122250.0,127000.0,131500.0,141975.0,132000.0,137250.0,156975.0,151644.0,146975.0,162725.0,186990.0,182000.0,221500.0,259000.0,291504.0,266000.0,284629.0,195000.0,240000.0,210420.5,222500.0,257984.0,247000.0,280000.0,305000.0,339950.0,384000.0,385350.0,437000.0,560000.0,567500.0
98354,5,,66700.0,,,82500.0,,,,,,115000.0,,140500.0,,129900.0,144300.0,156950.0,143400.0,,,209000.0,,185000.0,255000.0,340000.0,297950.0,104041.0,275000.0,,,417687.0,226200.0,190500.0,328450.0,281500.0,316842.0,371000.0,300950.0,462500.0,602588.5,
98405,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895230.0,1197155.0,,
98422,3,,,,,,,,,,,,,,303950.0,,,,,,,,,,,,,,,,,,,,,,,1920000.0,,,,
98422,4,,,,,,,,62900.0,,,,,,,,,,,,,,,,,,,,,,161200.0,,,,,,,,,,,
98455,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044293.0,
98952,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399466.0,,
98956,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165000.0,,
99019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345950.0,,,,,,,,,,,,
